"FlowOCT","compas_trial3_enc.csv","None",0.2,4,2,0.0,60,2,-24.0,1.0,0.0,0.0,0.029928207397460938,0.6666666666666666,1.0,2,0.0,0.0,0,0,0,0
"FlowOCT","compas_trial3_enc.csv","None",0.2,4,2,0.0,60,2,-24.0,1.0,0.0,0.0,0.028894901275634766,0.6666666666666666,1.0,2,0.0,0.0,0,0,0,0
