approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.25,3086,1,2,0,10800,2,2054,0.66558652,0,1803,880.7841158,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.26,3086,1,2,0,10800,2,2054,0.66558652,0,1537,756.6285605,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.27,3086,1,2,0,10800,2,2054,0.66558652,0,1697,809.1481092,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.28,3086,1,2,0,10800,2,2054,0.66558652,0,2459,1599.841274,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.29,3086,1,2,0,10800,2,2054,0.66558652,0,1820,1124.915373,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.2,3086,1,2,0,10800,2,2054,0.66558652,0,2143,1275.57952,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.31,3086,1,2,0,10800,2,2054,0.66558652,0,2084,1010.208317,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.32,3086,1,2,0,10800,2,2054,0.66558652,0,1497,827.1978986,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.33,3086,1,2,0,10800,2,2054,0.66558652,0,1579,767.988133,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.34,3086,1,2,0,10800,2,2054,0.66558652,0,1883,1257.674561,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.35,3086,1,2,0,10800,2,2054,0.66558652,0,1417,1051.414905,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.36,3086,1,2,0,10800,2,2054,0.66558652,0,1567,1160.053591,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.37,3086,1,2,0,10800,2,2054,0.66558652,0,1565,999.2833724,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.38,3086,1,2,0,10800,2,2054,0.66558652,0,1961,1470.085283,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.39,3086,1,2,0,10800,2,2054,0.66558652,0,2065,1133.32367,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.3,3086,1,2,0,10800,2,2054,0.66558652,0,1977,895.3641572,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.41,3086,1,2,0,10800,2,2054,0.66558652,0,2195,1595.660545,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.42,3086,1,2,0,10800,2,2054,0.66558652,0,1897,883.8367486,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.43,3086,1,2,0,10800,2,2054,0.66558652,0,1949,1074.11846,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.44,3086,1,2,0,10800,2,2054,0.66558652,0,1933,1394.439621,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.45,3086,1,2,0,10800,2,2054,0.66558652,0,1943,1488.946935,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.46,3086,1,2,0,10800,2,2054,0.66558652,0,1852,1168.315441,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.47,3086,1,2,0,10800,2,2054,0.66558652,0,2063,1382.611001,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.48,3086,1,2,0,10800,2,2054,0.66558652,0,2033,1055.841057,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.49,3086,1,2,0,10800,2,2054,0.66558652,0,2135,1744.836154,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.4,3086,1,2,0,10800,2,2054,0.66558652,0,1561,1228.835533,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.51,3086,1,2,0,10800,2,2054,0.66558652,0,1647,1326.972807,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.52,3086,1,2,0,10800,2,2054,0.66558652,0,1622,1366.077278,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.53,3086,1,2,0,10800,2,2054,0.66558652,0,1942,1497.54478,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.54,3086,1,2,0,10800,2,2054,0.66558652,0,2067,1968.799288,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.55,3086,1,2,0,10800,2,2054,0.66558652,0,2151,1581.374937,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,SP,0.5,3086,1,2,0,10800,2,2054,0.66558652,0,2102,1665.651178,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598
FlowOCT,compas_train_calibration_1.csv,1,None,1,3086,1,3,0,10800,9,2091,0.67757615,3.969392635,697928,10800.74361,0.678339818,0.680051813,0.098347426,0.167763941,0.095327996,0.167214496,0.097800391,0.173287509
FlowOCT,compas_train_calibration_1.csv,1,SP,0.01,3086,1,3,0,10800,9,1879,0.608878808,59.18041511,168,10801.36079,0.602464332,0.599093264,0.098347426,0.009493708,0.095327996,0.0356286,0.097800391,0.055205715
FlowOCT,compas_train_calibration_1.csv,1,SP,0.02,3086,1,3,0,10800,9,1850,0.599481529,62.10810811,809,10800.90175,0.591439689,0.581606218,0.098347426,0.011533651,0.095327996,0.013316477,0.097800391,-0.01286479
FlowOCT,compas_train_calibration_1.csv,1,SP,0.03,3086,1,3,0,10800,9,1869,0.605638367,61.15569823,524,10800.9647,0.608300908,0.60880829,0.098347426,0.02904406,0.095327996,0.04952381,0.097800391,0.049203391
FlowOCT,compas_train_calibration_1.csv,1,SP,0.04,3086,1,3,0,10800,9,1904,0.616979909,58.71848739,165,10802.26914,0.612840467,0.616580311,0.098347426,0.039970357,0.095327996,0.050259868,0.097800391,0.057069664
FlowOCT,compas_train_calibration_1.csv,1,SP,0.05,3086,1,3,0,10800,9,1926,0.624108879,57.47663551,170,10801.14977,0.613488975,0.613341969,0.098347426,0.034846887,0.095327996,0.054131198,0.097800391,0.035920658
FlowOCT,compas_train_calibration_1.csv,1,SP,0.06,3086,1,3,0,10800,9,1944,0.629941672,56.58436214,1106,10800.96246,0.621271077,0.622409326,0.098347426,0.051137445,0.095327996,0.064391066,0.097800391,0.047943966
FlowOCT,compas_train_calibration_1.csv,1,SP,0.07,3086,1,3,0,10800,9,1979,0.641283215,54.26983325,3002,10800.38281,0.635538262,0.635362694,0.098347426,0.068688999,0.095327996,0.081303554,0.097800391,0.07388998
FlowOCT,compas_train_calibration_1.csv,1,SP,0.08,3086,1,3,0,10800,9,1950,0.631885936,57.12820513,2245,10801.05555,0.634889754,0.637305699,0.098347426,0.079719093,0.095327996,0.091501615,0.097800391,0.104319547
FlowOCT,compas_train_calibration_1.csv,1,SP,0.09,3086,1,3,0,10800,9,1985,0.643227479,54.40806045,2725,10800.95538,0.638780804,0.642487047,0.098347426,0.08743048,0.095327996,0.092647844,0.097800391,0.091396917
FlowOCT,compas_train_calibration_1.csv,1,SP,0.11,3086,1,3,0,10800,9,2016,0.653272845,52.5297619,3261,10801.58697,0.641374838,0.647020725,0.098347426,0.1092265,0.095327996,0.112448378,0.097800391,0.104974448
FlowOCT,compas_train_calibration_1.csv,1,SP,0.12,3086,1,3,0,10800,9,2032,0.65845755,51.08267717,3553,10800.73825,0.659533074,0.651554404,0.098347426,0.119974659,0.095327996,0.140901812,0.097800391,0.119309499
FlowOCT,compas_train_calibration_1.csv,1,SP,0.13,3086,1,3,0,10800,9,2037,0.660077771,51.25184094,3193,10800.22603,0.658884565,0.656088083,0.098347426,0.126948244,0.095327996,0.137154095,0.097800391,0.127244808
FlowOCT,compas_train_calibration_1.csv,1,SP,0.14,3086,1,3,0,10800,9,2052,0.664938432,49.6588694,4919,10800.28478,0.66536965,0.669689119,0.098347426,0.136970289,0.095327996,0.141536733,0.097800391,0.152035883
FlowOCT,compas_train_calibration_1.csv,1,SP,0.15,3086,1,3,0,10800,9,2039,0.660725859,51.1034821,4393,10800.63935,0.658236057,0.655440415,0.098347426,0.130231416,0.095327996,0.13512572,0.097800391,0.13005659
FlowOCT,compas_train_calibration_1.csv,1,SP,0.16,3086,1,3,0,10800,9,2062,0.668178872,49.12706111,2533,10801.00655,0.6692607,0.669041451,0.098347426,0.153470311,0.095327996,0.14564967,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.17,3086,1,3,0,10800,9,2091,0.67757615,47.05882353,4425,10800.54738,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,SP,0.18,3086,1,3,0,10800,9,2091,0.67757615,47.39359158,6060,10800.94005,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,SP,0.19,3086,1,3,0,10800,9,2062,0.668178872,48.59359845,6644,10800.69726,0.6692607,0.669041451,0.098347426,0.153470311,0.095327996,0.14564967,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.1,3086,1,3,0,10800,9,2005,0.64970836,53.66583541,1207,10800.42658,0.647859922,0.648963731,0.098347426,0.099384931,0.095327996,0.105885658,0.097800391,0.109081105
FlowOCT,compas_train_calibration_1.csv,1,SP,0.21,3086,1,3,0,10800,9,2069,0.670447181,48.18753021,4746,10801.10434,0.671854734,0.672279793,0.098347426,0.150490582,0.095327996,0.15234724,0.097800391,0.153812139
FlowOCT,compas_train_calibration_1.csv,1,SP,0.22,3086,1,3,0,10800,9,2090,0.677252106,47.46411483,1508,10800.35452,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.23,3086,1,3,0,10800,9,2073,0.671743357,48.6251809,953,10802.33549,0.673151751,0.674222798,0.098347426,0.165254105,0.095327996,0.155111673,0.097800391,0.158728559
FlowOCT,compas_train_calibration_1.csv,1,SP,0.24,3086,1,3,0,10800,9,2083,0.674983798,47.38358137,4690,10800.41562,0.678339818,0.676165803,0.098347426,0.165066147,0.095327996,0.172439949,0.097800391,0.165559306
FlowOCT,compas_train_calibration_1.csv,1,SP,0.25,3086,1,3,0,10800,9,2069,0.670447181,48.47752537,4111,10800.84101,0.671854734,0.672279793,0.098347426,0.150490582,0.095327996,0.15234724,0.097800391,0.153812139
FlowOCT,compas_train_calibration_1.csv,1,SP,0.26,3086,1,3,0,10800,9,2062,0.668178872,48.64209505,5992,10800.44194,0.6692607,0.669041451,0.098347426,0.153470311,0.095327996,0.14564967,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.27,3086,1,3,0,10800,9,2069,0.670447181,48.33252779,5125,10801.48222,0.671854734,0.672279793,0.098347426,0.150490582,0.095327996,0.15234724,0.097800391,0.153812139
FlowOCT,compas_train_calibration_1.csv,1,SP,0.28,3086,1,3,0,10800,9,2061,0.667854828,49.58757885,1735,10801.01363,0.672503243,0.671632124,0.098347426,0.15009316,0.095327996,0.144789999,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.29,3086,1,3,0,10800,9,2091,0.67757615,47.01099952,3231,10800.31618,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,SP,0.2,3086,1,3,0,10800,9,2072,0.671419313,47.63513514,5901,10800.71416,0.675745785,0.672279793,0.098347426,0.158280519,0.095327996,0.152223627,0.097800391,0.150655181
FlowOCT,compas_train_calibration_1.csv,1,SP,0.31,3086,1,3,0,10800,9,2073,0.671743357,47.46743849,9090,10800.29464,0.672503243,0.669689119,0.098347426,0.16165767,0.095327996,0.153083298,0.097800391,0.150655181
FlowOCT,compas_train_calibration_1.csv,1,SP,0.32,3086,1,3,0,10800,9,2073,0.671743357,48.09454896,4857,10800.3149,0.672503243,0.669689119,0.098347426,0.16165767,0.095327996,0.153083298,0.097800391,0.150655181
FlowOCT,compas_train_calibration_1.csv,1,SP,0.33,3086,1,3,0,10800,9,2090,0.677252106,47.27272727,2022,10801.59615,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.34,3086,1,3,0,10800,9,2091,0.67757615,47.34576758,2143,10800.70149,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
