1,0.01,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.01,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,61.439,0.0095019,59.857,0.031584,59.715,0.054466
1,0.01,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,61.99,0.002172,59.274,0.032814,60.363,0.066903
1,0.02,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.02,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,62.054,0.017439,60.571,0.043501,60.298,0.064953
1,0.02,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,61.99,0.002172,59.274,0.032814,60.363,0.066903
1,0.03,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.03,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,62.054,0.017439,60.571,0.043501,60.298,0.064953
1,0.03,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,61.99,0.002172,59.274,0.032814,60.363,0.066903
1,0.04,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.04,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,62.054,0.017439,60.571,0.043501,60.298,0.064953
1,0.04,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,63.318,0.030996,60.636,0.058509,61.399,0.088726
1,0.05,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.05,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,62.054,0.017439,60.571,0.043501,60.298,0.064953
1,0.05,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,64.031,0.046972,62.062,0.062937,62.63,0.094195
1,0.06,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.06,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,63.772,0.051281,62.776,0.070674,62.5,0.10292
1,0.06,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,64.031,0.046972,62.062,0.062937,62.63,0.094195
1,0.07,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,56.286,0,54.929,-0.050191,55.505,-0.024333
1,0.07,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,63.772,0.051281,62.776,0.070674,62.5,0.10292
1,0.07,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,64.031,0.046972,62.062,0.062937,62.63,0.094195
1,0.08,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,64.128,0.075553,62.905,0.091114,62.759,0.091328
1,0.08,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,63.772,0.051281,62.776,0.070674,62.5,0.10292
1,0.08,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,64.031,0.046972,62.062,0.062937,62.63,0.094195
1,0.09,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,64.128,0.075553,62.905,0.091114,62.759,0.091328
1,0.09,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,63.772,0.051281,62.776,0.070674,62.5,0.10292
1,0.09,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,64.031,0.046972,62.062,0.062937,62.63,0.094195
1,0.1,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,64.128,0.075553,62.905,0.091114,62.759,0.091328
1,0.1,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,63.772,0.051281,62.776,0.070674,62.5,0.10292
1,0.1,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,65.943,0.096648,64.137,0.098324,64.184,0.10749
1,0.11,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,64.128,0.075553,62.905,0.091114,62.759,0.091328
1,0.11,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,65.878,0.10398,65.824,0.11143,65.479,0.13646
1,0.11,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,65.943,0.096648,64.137,0.098324,64.184,0.10749
1,0.12,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,65.619,0.11367,64.851,0.1264,64.767,0.12964
1,0.12,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,65.878,0.10398,65.824,0.11143,65.479,0.13646
1,0.12,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,65.943,0.096648,64.137,0.098324,64.184,0.10749
1,0.13,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,65.619,0.11367,64.851,0.1264,64.767,0.12964
1,0.13,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,65.878,0.10398,65.824,0.11143,65.479,0.13646
1,0.13,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,65.943,0.096648,64.137,0.098324,64.184,0.10749
1,0.14,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,65.619,0.11367,64.851,0.1264,64.767,0.12964
1,0.14,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,65.878,0.10398,65.824,0.11143,65.479,0.13646
1,0.14,4,68.276,0.17705,68.807,0.16008,68.199,0.16206,65.943,0.096648,64.137,0.098324,64.184,0.10749
1,0.15,2,67.498,0.16507,67.834,0.17244,67.617,0.16556,65.619,0.11367,64.851,0.1264,64.767,0.12964
1,0.15,3,67.952,0.1621,68.158,0.15904,67.94,0.16283,65.878,0.10398,65.824,0.11143,65.479,0.13646
