"FlowOCT","compas_train_calibration_1.csv",1,"None",1.0,3086,"1",2,0.0,10800,2,2054.0,0.6655865197666883,0.0,1162.0,136.4260289669037,0.6699092088197146,0.6696891191709845,0.09834742622563741,0.1543689524660029,0.0953279955049866,0.15290349768225875,0.09780039144785324,0.15514059844129868
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.01,3086,"1",2,0.0,10800,2,1846.0,0.5981853532080363,0.0,2707.0,4016.0605759620667,0.5894941634241245,0.5783678756476683,0.09834742622563741,0.004466087054098455,0.0953279955049866,0.012085967130214925,0.09780039144785324,-0.016228853326467174
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.02,3086,"1",2,0.0,10800,2,1846.0,0.5981853532080363,0.0,2849.0,5892.484074115753,0.5894941634241245,0.5783678756476683,0.09834742622563741,0.004466087054098455,0.0953279955049866,0.012085967130214925,0.09780039144785324,-0.016228853326467174
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.03,3086,"1",2,0.0,10800,2,1852.0,0.6001296176279974,0.0,3175.0,3965.912390232086,0.5992217898832685,0.5958549222797928,0.09834742622563741,0.026357955568231617,0.0953279955049866,0.024014608793369807,0.09780039144785324,0.03214238402564373
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.04,3086,"1",2,0.0,10800,2,1897.0,0.6147116007777058,0.0,2958.0,3695.8127920627594,0.6095979247730221,0.6152849740932642,0.09834742622563741,0.0373253973634563,0.0953279955049866,0.04798426745329387,0.09780039144785324,0.05770777242289049
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.05,3086,"1",2,0.0,10800,2,1918.0,0.6215165262475697,0.0,2905.0,2718.502571582794,0.6199740596627756,0.6185233160621761,0.09834742622563741,0.04026211143242542,0.0953279955049866,0.05554712740553436,0.09780039144785324,0.06070986773241982
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.06,3086,"1",2,0.0,10800,2,1935.0,0.6270252754374595,0.0,2680.0,2301.6115715503693,0.6199740596627756,0.6243523316062176,0.09834742622563741,0.056542850263116784,0.0953279955049866,0.07096502317741249,0.09780039144785324,0.0711976102649643
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.07,3086,"1",2,0.0,10800,2,1969.0,0.6380427738172392,0.0,2443.0,2396.432956457138,0.6309987029831388,0.6301813471502591,0.09834742622563741,0.06438001014594741,0.0953279955049866,0.07884815283045365,0.09780039144785324,0.08660363945749572
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.08,3086,"1",2,0.0,10800,2,1969.0,0.6380427738172392,0.0,2016.0,1475.0428931713104,0.6309987029831388,0.6301813471502591,0.09834742622563741,0.06438001014594741,0.0953279955049866,0.07884815283045365,0.09780039144785324,0.08660363945749572
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.09,3086,"1",2,0.0,10800,2,1983.0,0.6425793907971484,0.0,1897.0,1437.02019906044,0.6446173800259404,0.6444300518134715,0.09834742622563741,0.08890514941894584,0.0953279955049866,0.0899227419581401,0.09780039144785324,0.09595510104317678
"FlowOCT","compas_train_calibration_1.csv",1,"SP",0.11,3086,"1",2,0.0,10800,2,2015.0,0.652948801036941,0.0,2579.0,1761.741605758667,0.6472114137483788,0.6496113989637305,0.09834742622563741,0.10428116898145445,0.0953279955049866,0.11238657114763306,0.09780039144785324,0.10575062644717226
