approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.31,3086,1,2,0,10800,2,2062,0.668178872,0,3723,2303.292861,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.32,3086,1,2,0,10800,2,2062,0.668178872,0,4812,2577.08858,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.33,3086,1,2,0,10800,2,2062,0.668178872,0,4729,2401.720036,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.34,3086,1,2,0,10800,2,2062,0.668178872,0,4130,2604.258857,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.35,3086,1,2,0,10800,2,2062,0.668178872,0,4745,3628.860853,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.36,3086,1,2,0,10800,2,2062,0.668178872,0,3800,1897.484468,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.37,3086,1,2,0,10800,2,2062,0.668178872,0,4115,2042.109485,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.38,3086,1,2,0,10800,2,2062,0.668178872,0,4495,2133.287941,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.39,3086,1,2,0,10800,2,2062,0.668178872,0,4252,2344.878756,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.3,3086,1,2,0,10800,2,2062,0.668178872,0,4012,2800.555855,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.41,3086,1,2,0,10800,2,2062,0.668178872,0,4653,3139.096461,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.42,3086,1,2,0,10800,2,2062,0.668178872,0,3950,1215.810164,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
