1,0.01,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.01,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,76.611,0,74.592,-0.014633,75.333,0.0094881
1,0.01,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.5,0.0094275,76.528,0.011313,77,0.022926
1,0.01,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.02,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.02,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,76.611,0,74.592,-0.014633,75.333,0.0094881
1,0.02,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.02,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.03,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.03,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,79.667,0.029213,77.218,0.028123,78.222,0.045388
1,0.03,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.03,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.04,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.04,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.04,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.04,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.05,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.05,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.05,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.05,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.06,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.06,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.06,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.06,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.07,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.07,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.07,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.07,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,80.111,0.0080298,76.754,0.01002,77,-0.015533
1,0.08,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.08,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.08,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.08,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,83.056,0.077758,79.525,0.099129,79,0.056468
1,0.09,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.09,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.09,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.09,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,83.222,0.087137,79.989,0.1119,79.667,0.076876
1,0.1,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.1,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.1,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.1,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,83.222,0.087137,79.989,0.1119,79.667,0.076876
1,0.11,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.11,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.11,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.11,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,83.222,0.087137,79.989,0.1119,79.667,0.076876
1,0.12,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
1,0.12,3,81.444,0.24414,79.194,0.2561,79.222,0.23677,80,0.036891,77.417,0.033078,78.333,0.048789
1,0.12,4,83.5,0.15646,80.944,0.17247,80.444,0.16353,79.833,0.017106,76.727,0.016268,77.111,0.026327
1,0.12,5,83.667,0.15846,81.223,0.17733,80.778,0.14362,83.222,0.087137,79.989,0.1119,79.667,0.076876
1,0.13,2,81.111,0.23646,78.995,0.25115,79.111,0.23337,76.611,0,74.725,-0.012148,75.444,0.012889
