1,0.01,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.01,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.01,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,77.508,0.0090422,77.112,0.010266,77.228,0.008391
1,0.01,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.707,0.0095985,77.165,0.010429,77.135,0.009504
1,0.02,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.02,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.02,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,77.508,0.0090422,77.112,0.010266,77.228,0.008391
1,0.02,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.03,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.03,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.03,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.118,0.024859,77.828,0.027975,78.064,0.02948
1,0.03,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.04,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.04,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.04,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.43,0.035646,77.881,0.040946,78.501,0.042319
1,0.04,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.05,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.05,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.05,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.43,0.035646,77.881,0.040946,78.501,0.042319
1,0.05,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.06,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.06,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.06,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.43,0.035646,77.881,0.040946,78.501,0.042319
1,0.06,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.07,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.07,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.07,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.43,0.035646,77.881,0.040946,78.501,0.042319
1,0.07,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.08,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
1,0.08,3,81.56,0.16069,80.918,0.16539,81.406,0.16113,75.413,0,75.282,-0.0093039,75.345,-0.0054829
1,0.08,4,82.388,0.18335,81.422,0.18886,82.228,0.18509,78.43,0.035646,77.881,0.040946,78.501,0.042319
1,0.08,5,83.244,0.15983,82.005,0.16244,82.732,0.16141,77.972,0.015888,77.377,0.020061,77.427,0.018142
1,0.09,2,80.26,0.24836,79.525,0.25906,80.146,0.24137,75.333,0,75.255,-0.004235,75.292,-0.0018007
