approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,CSP,0.2,3101,2,0,10800,2,2031,0.654950016,0,6148,5132.40683,0.685029164,0.655759162,1,0.331754658,0.5375,0.211919699,0.295180723,0.393410853,0.351937984,1,0.186550976,0.5,0.280701754,1,0.462962963,0.5,0.336760925,0.393162393,0.666666667,0.571428571,0.652173913,0.666666667,0.571428571,0.652173913
FlowOCT,compas_enc.csv,CSP,0.31,3101,2,0,10800,2,2034,0.655917446,0,5550,3775.178694,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.32,3101,2,0,10800,2,2034,0.655917446,0,6828,3637.965016,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.33,3101,2,0,10800,2,2034,0.655917446,0,8483,7436.180905,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.34,3101,2,0,10800,2,2034,0.655917446,0,7977,4786.493013,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.35,3101,2,0,10800,2,2034,0.655917446,0,7469,7498.154455,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.36,3101,2,0,10800,2,2040,0.657852306,0,6635,3708.316065,0.685029164,0.665575916,1,0.331754658,0.374145963,0.211919699,0.343373494,0.393410853,0.290697674,1,0.353579176,0.5,0.259710983,1,0.5,0.181474856,0.28277635,0.333333333,1,0.678571429,0.307692308,1,0.678571429,0.333333333
FlowOCT,compas_enc.csv,CSP,0.37,3101,2,0,10800,9,2040,0.657852306,51.91176471,2982,10800.83231,0.685029164,0.665575916,1,0.331754658,0.374145963,0.211919699,0.343373494,0.393410853,0.290697674,1,0.353579176,0.5,0.259710983,1,0.5,0.181474856,0.28277635,0.333333333,1,0.678571429,0.307692308,1,0.678571429,0.333333333
FlowOCT,compas_enc.csv,CSP,0.38,3101,2,0,10800,2,2040,0.657852306,0,5842,3631.128305,0.685029164,0.665575916,1,0.331754658,0.374145963,0.211919699,0.343373494,0.393410853,0.290697674,1,0.353579176,0.5,0.259710983,1,0.5,0.181474856,0.28277635,0.333333333,1,0.678571429,0.307692308,1,0.678571429,0.333333333
FlowOCT,compas_enc.csv,CSP,0.39,3101,2,0,10800,2,2040,0.657852306,0,10463,8724.135052,0.685029164,0.665575916,1,0.331754658,0.374145963,0.211919699,0.343373494,0.393410853,0.290697674,1,0.353579176,0.5,0.259710983,1,0.5,0.181474856,0.28277635,0.333333333,1,0.678571429,0.307692308,1,0.678571429,0.333333333
