approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.13,3086,1,2,0,10800,2,2037,0.660077771,0,3713,3274.146576,0.658884565,0.656088083,0.098347426,0.126948244,0.095327996,0.137154095,0.097800391,0.127244808,0.065686275,0.076960784,0.063419118,0.147518382,0.063419118,0.075367647,0.077546041,0.08772616,0.079583034,0.128046327,0.140620106,0.128274501,0.128046327,0.140620106,0.128274501
FlowOCT,compas_train_calibration_1.csv,1,SP,0.14,3086,1,2,0,10800,2,2037,0.660077771,0,2990,2116.975095,0.658884565,0.656088083,0.098347426,0.126948244,0.095327996,0.137154095,0.097800391,0.127244808,0.065686275,0.076960784,0.063419118,0.147518382,0.063419118,0.075367647,0.077546041,0.08772616,0.079583034,0.128046327,0.140620106,0.128274501,0.128046327,0.140620106,0.128274501
FlowOCT,compas_train_calibration_1.csv,1,SP,0.15,3086,1,2,0,10800,2,2049,0.663966299,0,3237,1607.795907,0.671206226,0.670336788,0.098347426,0.143610975,0.095327996,0.166602051,0.097800391,0.155295461,0.065686275,0.097404971,0.063419118,0.126102941,0.063419118,0.124031008,0.105917897,0.130018833,0.091546849,0.123619767,0.144339179,0.168486648,0.123619767,0.144339179,0.168486648
FlowOCT,compas_train_calibration_1.csv,1,SP,0.16,3086,1,2,0,10800,2,2054,0.66558652,0,3488,1928.101838,0.669909209,0.669689119,0.098347426,0.154368952,0.095327996,0.152903498,0.097800391,0.155140598,0.065686275,0.157510155,0.063419118,0.150183843,0.063419118,0.158651119,0.088403536,0.08562025,0.070740474,0.171605241,0.171742875,0.195825438,0.171605241,0.171742875,0.195825438
FlowOCT,compas_train_calibration_1.csv,1,SP,0.17,3086,1,2,0,10800,2,2062,0.668178872,0,2905,1844.029629,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.18,3086,1,2,0,10800,2,2062,0.668178872,0,2557,1732.55146,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.19,3086,1,2,0,10800,2,2062,0.668178872,0,3499,1836.735086,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.1,3086,1,2,0,10800,2,2009,0.651004537,0,3495,2029.53888,0.645265888,0.643134715,0.098347426,0.098425508,0.095327996,0.102312122,0.097800391,0.087965684,0.065686275,0.085983187,0.063419118,0.113051471,0.063419118,0.046265364,0.051501541,0.058809018,0.037161514,0.100029445,0.103507673,0.098445039,0.100029445,0.103507673,0.098445039
FlowOCT,compas_train_calibration_1.csv,1,SP,0.21,3086,1,2,0,10800,2,2062,0.668178872,0,2564,1152.565871,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.22,3086,1,2,0,10800,2,2062,0.668178872,0,3357,1875.650993,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.23,3086,1,2,0,10800,2,2062,0.668178872,0,3521,1923.734197,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.24,3086,1,2,0,10800,2,2062,0.668178872,0,3292,1717.888816,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.25,3086,1,2,0,10800,2,2062,0.668178872,0,2898,1701.850721,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.26,3086,1,2,0,10800,2,2062,0.668178872,0,2958,1791.053636,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.27,3086,1,2,0,10800,2,2062,0.668178872,0,3039,1946.909616,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.28,3086,1,2,0,10800,2,2062,0.668178872,0,2704,1692.244165,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.29,3086,1,2,0,10800,2,2062,0.668178872,0,2481,1225.639166,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
