approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,adult_train_calibration_1.csv,1,SP,0.09,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10802.19088,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.11,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.87391,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.12,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.79502,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.13,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.8525,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.14,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.57439,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.15,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10803.39093,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.16,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10802.23274,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.17,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.86512,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.18,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.87267,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.19,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10801.91811,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.1,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10802.05338,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.21,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10804.89707,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.22,22611,1,3,0,10800,9,17438,0.771217549,29.66509921,1,10801.53914,0.773551526,0.774456041,0.198818593,0.021638193,0.198968827,0.013974397,0.198999728,0.028954955
FlowOCT,adult_train_calibration_1.csv,1,SP,0.23,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10802.27878,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.24,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10807.02532,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.25,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10801.55412,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.26,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.11365,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.27,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.41343,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.28,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10807.03943,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.29,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.31812,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.2,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10805.25815,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.31,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.42104,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
