dataset,split,method,seed,classifier,metric,test_acc,test_disp,train_acc,train_disp,hyp,time
compas,5,gridsearch,1,LR,TPR,0.5482825664290344,0.8467044649184975,0.5567077122488658,0.9098006825725818,"0.0,0.0,0.0,0.0,5.0,0.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5677252106286454,0.9975903614457832,0.570101533808598,1.0,"0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5729099157485418,1.0,0.5787427090084252,1.0,"0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.6338302009073234,0.5218284904323176,0.6446316699071074,0.5197213607816858,"0.0,2.5,0.0,0.0,5.0,0.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,2.5,2.5,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.40829552819183407,0.9734939759036144,0.40483905811190324,0.9622792937399679,"0.0,0.0,0.0,0.0,2.5,7.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.43292287751134156,1.0,0.4309786130913804,1.0,"0.0,0.0,0.0,0.0,2.5,5.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.42773817239144524,0.9204819277108434,0.4102397926117952,0.9131667939347661,"0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4938431626701231,1.0,0.4944912508101102,1.0,"0.0,0.0,2.5,0.0,2.5,5.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5061568373298768,1.0,0.5055087491898899,1.0,"0.0,0.0,0.0,0.0,2.5,2.5,5.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.507453013609851,1.0,0.5059408079498812,1.0,"0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5703175631885936,1.0,0.5748541801685029,1.0,"0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4938431626701231,1.0,0.4944912508101102,1.0,"0.0,0.0,2.5,0.0,2.5,2.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4938431626701231,1.0,0.4944912508101102,1.0,"0.0,0.0,5.0,0.0,2.5,2.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5061568373298768,1.0,0.5055087491898899,1.0,"0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5061568373298768,1.0,0.5055087491898899,1.0,"0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5061568373298768,1.0,0.5055087491898899,1.0,"0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5787427090084252,0.9951807228915662,0.576150356448477,0.9807383627608347,"0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
