dataset,split,method,seed,classifier,metric,test_acc,test_disp,train_acc,train_disp,hyp,time
adult,1,correlation_remover,1,LR,DP,0.7521548866198117,0.026621822333954145,0.7561999911586579,0.016572018240133213,0.7777777777777777,0.781975269317627
adult,1,correlation_remover,1,LR,DP,0.7516244529903195,0.0124748342409991,0.7541664824720392,0.0005589188907664522,0.8888888888888888,0.72525954246521
adult,1,correlation_remover,1,LR,DP,0.7501657605092162,0.0013781487790845565,0.7515140798373193,0.014767143288781773,1.0,0.7791743278503418
adult,1,correlation_remover,1,LR,TPR,0.7656809441718605,0.2542101403305123,0.7675169090667964,0.22543766112813315,0.0,0.9092044830322266
adult,1,correlation_remover,1,LR,TPR,0.763161384431773,0.24107693207535286,0.7660138809071217,0.2056306174572537,0.1111111111111111,0.7841169834136963
adult,1,correlation_remover,1,LR,TPR,0.7610396499138046,0.21465079343654536,0.7658370540648071,0.18493647858448703,0.2222222222222222,0.8167550563812256
adult,1,correlation_remover,1,LR,TPR,0.7603766078769394,0.18368719658419602,0.7649087131426551,0.15975962194597043,0.3333333333333333,0.7699263095855713
adult,1,correlation_remover,1,LR,TPR,0.758387481766344,0.16461052546330665,0.763449891693559,0.12822387493382403,0.4444444444444444,0.7334144115447998
adult,1,correlation_remover,1,LR,TPR,0.758387481766344,0.1334917056973558,0.7620794836656204,0.10216292257001153,0.5555555555555556,0.7316508293151855
adult,1,correlation_remover,1,LR,TPR,0.7556027052115104,0.10081165836561519,0.7592944608991645,0.0725063476423364,0.6666666666666666,0.7430715560913086
adult,1,correlation_remover,1,LR,TPR,0.7521548866198117,0.06078214351595647,0.7561999911586579,0.044048813482047366,0.7777777777777777,0.7976691722869873
adult,1,correlation_remover,1,LR,TPR,0.7516244529903195,0.02841254201141899,0.7541664824720392,0.011315525440810575,0.8888888888888888,0.78304123878479
adult,1,correlation_remover,1,LR,TPR,0.7501657605092162,0.0012057895897165938,0.7515140798373193,0.023710862454501686,1.0,0.7530956268310547
adult,1,correlation_remover,1,LR,FPR,0.7656809441718605,0.07422716103591243,0.7675169090667964,0.0627889593790422,0.0,0.8191590309143066
adult,1,correlation_remover,1,LR,FPR,0.763161384431773,0.06618212063127496,0.7660138809071217,0.055394590786007045,0.1111111111111111,0.7703151702880859
