sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
1,0.47,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.48,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.48,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.48,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.49,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.49,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.49,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.5,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.5,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.5,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.51,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.51,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.51,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.52,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.52,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.52,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.53,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.53,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.53,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.54,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.54,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.54,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
1,0.55,1,76.259,-9.83E-07,74.995,-9.72E-09,76.259,-9.83E-07,74.995,-9.72E-09
1,0.55,2,80.778,0.23937,79.845,0.25505,80.778,0.23937,79.845,0.25505
1,0.55,3,81.037,0.23635,79.845,0.2485,81.037,0.23635,79.845,0.2485
2,0.01,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.01,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.01,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.02,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.02,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.02,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.03,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.03,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.03,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.04,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.04,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.04,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.05,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.05,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.05,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.06,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.06,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.06,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.07,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.07,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.07,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.08,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.08,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.08,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.09,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.09,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.09,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.1,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.1,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.1,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.11,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.11,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.11,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.12,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.12,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.12,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.13,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
