sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
1,0.22,2,70.04,0.24659,71.084,0.10487,69.907,9.99E-16,70.281,5.55E-16
1,0.22,3,70.306,0.2473,69.478,0.11182,70.306,0.011072,67.871,-0.012753
1,0.23,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.23,2,70.04,0.24659,71.084,0.10487,69.907,9.99E-16,70.281,5.55E-16
1,0.23,3,70.306,0.2473,69.478,0.11182,70.306,0.011072,67.871,-0.012753
1,0.24,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.24,2,70.04,0.24659,71.084,0.10487,69.907,9.99E-16,70.281,5.55E-16
1,0.24,3,70.306,0.2473,69.478,0.11182,70.306,0.011072,67.871,-0.012753
1,0.25,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.25,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.25,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.26,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.26,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.26,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.27,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.27,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.27,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.28,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.28,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.28,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.29,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.29,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.29,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.3,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.3,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.3,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.31,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.31,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.31,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.32,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.32,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.32,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.33,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.33,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.33,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.34,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.34,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.34,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.35,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.35,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.35,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.36,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.36,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.36,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.37,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.37,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.37,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.38,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.38,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.38,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.39,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.39,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.39,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.4,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
