1,0.01,1,79.333,0.048393,77.576,0.049417,76.259,0,75.109,-1.2862e-07
1,0.01,2,81.481,0.076636,79.446,0.07574,76.37,0,75.083,-9.7863e-05
1,0.01,3,81.667,0.074919,79.419,0.073499,76.889,0.00012253,75.162,0.00070913
1,0.02,1,79.333,0.048393,77.576,0.049417,76.259,0,75.109,-1.2862e-07
1,0.02,2,81.481,0.076636,79.446,0.07574,76.37,0,75.083,-9.7863e-05
1,0.02,3,81.667,0.074919,79.419,0.073499,77.741,0.01008,76.144,0.013135
1,0.03,1,79.333,0.048393,77.576,0.049417,76.259,0,75.109,-1.2862e-07
1,0.03,2,81.481,0.076636,79.446,0.07574,76.37,0,75.083,-9.7863e-05
1,0.03,3,81.667,0.074919,79.419,0.073499,77.741,0.01008,76.144,0.013135
1,0.04,1,79.333,0.048393,77.576,0.049417,76.259,0,75.109,-1.2862e-07
1,0.04,2,81.481,0.076636,79.446,0.07574,76.37,0,75.083,-9.7863e-05
1,0.04,3,81.667,0.074919,79.419,0.073499,77.741,0.01008,76.144,0.013135
1,0.05,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.05,2,81.481,0.076636,79.446,0.07574,79.704,0.044509,77.602,0.051232
1,0.05,3,81.667,0.074919,79.419,0.073499,79.852,0.043341,77.576,0.049777
1,0.06,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.06,2,81.481,0.076636,79.446,0.07574,79.704,0.044509,77.602,0.051232
1,0.06,3,81.667,0.074919,79.419,0.073499,79.852,0.043341,77.576,0.049777
1,0.07,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.07,2,81.481,0.076636,79.446,0.07574,79.704,0.044509,77.602,0.051232
1,0.07,3,81.667,0.074919,79.419,0.073499,79.852,0.043341,77.576,0.049777
1,0.08,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.08,2,81.481,0.076636,79.446,0.07574,81.481,0.076636,79.446,0.07574
1,0.08,3,81.667,0.074919,79.419,0.073499,81.667,0.074919,79.419,0.073499
1,0.09,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.09,2,81.481,0.076636,79.446,0.07574,81.481,0.076636,79.446,0.07574
1,0.09,3,81.667,0.074919,79.419,0.073499,81.667,0.074919,79.419,0.073499
1,0.1,1,79.333,0.048393,77.576,0.049417,79.333,0.048393,77.576,0.049417
1,0.1,2,81.481,0.076636,79.446,0.07574,81.481,0.076636,79.446,0.07574
