approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,adult_train_calibration_1.csv,1,SP,0.27,3333,1,2,0,10800,9,2650,0.795079508,22.75471698,6318,10800.90332,0.776090931,0.790041992,0.184493208,0.070544872,0.203258103,0.054809577,0.184145116,0.035922613
FlowOCT,adult_train_calibration_1.csv,1,SP,0.28,3333,1,2,0,10800,9,2690,0.807080708,21.2267658,6495,10800.34889,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.29,3333,1,2,0,10800,9,2690,0.807080708,18.69888474,8931,10800.53811,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.2,3333,1,2,0,10800,9,2683,0.804980498,24.226612,6003,10800.3898,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.31,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5172,10800.82327,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.32,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,4763,10801.92564,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.33,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,7191,10800.84704,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.34,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,4917,10801.98823,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.35,3333,1,2,0,10800,9,2683,0.804980498,23.59299292,8608,10800.2212,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.36,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5734,10801.31677,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.37,3333,1,2,0,10800,9,2690,0.807080708,23.71747212,4005,10800.21504,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.38,3333,1,2,0,10800,9,2683,0.804980498,24.226612,8276,10801.02116,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.39,3333,1,2,0,10800,9,2683,0.804980498,24.226612,7517,10800.9754,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.3,3333,1,2,0,10800,9,2683,0.804980498,24.226612,5569,10800.55369,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.41,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5082,10800.26049,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.42,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,3997,10801.53825,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.43,3333,1,2,0,10800,9,2683,0.804980498,24.226612,6010,10800.63261,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.44,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5346,10800.76756,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.45,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5406,10801.09731,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.46,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5956,10800.62404,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.47,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5694,10800.68089,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.48,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5196,10800.45544,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.49,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,5696,10800.41671,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.4,3333,1,2,0,10800,9,2683,0.804980498,24.226612,4580,10800.32647,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.51,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,4807,10800.74487,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.52,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,9006,10800.20928,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.53,3333,1,2,0,10800,9,2683,0.804980498,24.226612,5611,10800.77035,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,SP,0.54,3333,1,2,0,10800,9,2690,0.807080708,23.90334572,4965,10800.4494,0.790676417,0.808638272,0.184493208,0.105504911,0.203258103,0.084671666,0.184145116,0.078130469
FlowOCT,adult_train_calibration_1.csv,1,SP,0.55,3333,1,2,0,10800,9,2663,0.798979898,25.15959444,3698,10800.75774,0.78686114,0.807438512,0.184493208,0.087910555,0.203258103,0.069132808,0.184145116,0.055632251
FlowOCT,adult_train_calibration_1.csv,1,SP,0.5,3333,1,2,0,10800,9,2683,0.804980498,24.226612,6764,10800.948,0.802122248,0.820635873,0.184493208,0.112123016,0.203258103,0.105449678,0.184145116,0.110465682
FlowOCT,adult_train_calibration_1.csv,1,None,1,3333,1,3,0,10800,9,2551,0.765376538,30.65464524,1,10800.20261,0.75129163,0.764247151,0.184493208,0.004491538,0.203258103,0.003978269,0.184145116,0.003597122
FlowOCT,adult_train_calibration_1.csv,1,SP,0.01,3333,1,3,0,10800,9,2550,0.765076508,23.09803922,44,10800.47653,0.749781416,0.76064787,0.184493208,0.006282801,0.203258103,0.004881978,0.184145116,0.004493162
FlowOCT,adult_train_calibration_1.csv,1,SP,0.02,3333,1,3,0,10800,9,2550,0.765076508,23.52941176,1,10800.35807,0.749741674,0.76124775,0.184493208,0.006282801,0.203258103,0.004864458,0.184145116,0.005392443
FlowOCT,adult_train_calibration_1.csv,1,SP,0.03,3333,1,3,0,10800,9,2603,0.780978098,21.43680369,36,10803.39761,0.759279866,0.769646071,0.184493208,0.027673353,0.203258103,0.030418437,0.184145116,0.039474366
FlowOCT,adult_train_calibration_1.csv,1,SP,0.04,3333,1,3,0,10800,9,2630,0.789078908,20.60836502,42,10801.27262,0.767148875,0.778044391,0.184493208,0.039405356,0.203258103,0.033290877,0.184145116,0.032286603
FlowOCT,adult_train_calibration_1.csv,1,SP,0.05,3333,1,3,0,10800,9,2557,0.767176718,24.48181463,2,10800.34068,0.74548923,0.74925015,0.184493208,0.028071907,0.203258103,0.016676068,0.184145116,0.018703416
FlowOCT,adult_train_calibration_1.csv,1,SP,0.06,3333,1,3,0,10800,9,2627,0.788178818,21.58355539,1,10800.34824,0.767824497,0.779244151,0.184493208,0.04032653,0.203258103,0.030274164,0.184145116,0.027793441
FlowOCT,adult_train_calibration_1.csv,1,SP,0.07,3333,1,3,0,10800,9,2642,0.792679268,21.34746404,39,10801.03073,0.770169303,0.780443911,0.184493208,0.051105734,0.203258103,0.038031328,0.184145116,0.035883725
FlowOCT,adult_train_calibration_1.csv,1,SP,0.08,3333,1,3,0,10800,9,2629,0.788778878,22.3659186,14,10800.34027,0.769851363,0.783443311,0.184493208,0.052454655,0.203258103,0.037867817,0.184145116,0.037672565
FlowOCT,adult_train_calibration_1.csv,1,SP,0.09,3333,1,3,0,10800,9,2629,0.788778878,22.78432864,12,10800.46043,0.769851363,0.781643671,0.184493208,0.052454655,0.203258103,0.037932328,0.184145116,0.034974723
FlowOCT,adult_train_calibration_1.csv,1,SP,0.11,3333,1,3,0,10800,9,2541,0.762376238,27.90240063,1,10800.26801,0.74886734,0.76184763,0.184493208,0,0.203258103,0,0.184145116,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.12,3333,1,3,0,10800,9,2642,0.792679268,23.42922029,86,10800.93754,0.770169303,0.780443911,0.184493208,0.051105734,0.203258103,0.038031328,0.184145116,0.035883725
FlowOCT,adult_train_calibration_1.csv,1,SP,0.13,3333,1,3,0,10800,9,2642,0.792679268,23.84557154,70,10800.28011,0.769374454,0.777444511,0.184493208,0.051115465,0.203258103,0.035901354,0.184145116,0.034984445
FlowOCT,adult_train_calibration_1.csv,1,SP,0.14,3333,1,3,0,10800,9,2647,0.794179418,24.0272006,1,10800.35059,0.774938399,0.787042591,0.184493208,0.061554499,0.203258103,0.048067899,0.184145116,0.028731609
FlowOCT,adult_train_calibration_1.csv,1,SP,0.15,3333,1,3,0,10800,9,2547,0.764176418,29.32862191,2,10800.31372,0.747476353,0.75824835,0.184493208,0.00672271,0.203258103,0.008373903,0.184145116,0.012583447
FlowOCT,adult_train_calibration_1.csv,1,SP,0.16,3333,1,3,0,10800,9,2636,0.790879088,25.37936267,2,10800.44118,0.768738574,0.778044391,0.184493208,0.046609331,0.203258103,0.035156142,0.184145116,0.032286603
FlowOCT,adult_train_calibration_1.csv,1,SP,0.17,3333,1,3,0,10800,9,2636,0.790879088,25.79666161,2,10800.28657,0.768698832,0.778644271,0.184493208,0.046609331,0.203258103,0.035138623,0.184145116,0.033185884
FlowOCT,adult_train_calibration_1.csv,1,SP,0.18,3333,1,3,0,10800,9,2636,0.790879088,26.25189681,3,10800.33427,0.768738574,0.778044391,0.184493208,0.046609331,0.203258103,0.035156142,0.184145116,0.032286603
FlowOCT,adult_train_calibration_1.csv,1,SP,0.19,3333,1,3,0,10800,9,2669,0.800780078,24.87823155,11,10800.62767,0.788888006,0.808638272,0.184493208,0.082942618,0.203258103,0.065396988,0.184145116,0.05562577
FlowOCT,adult_train_calibration_1.csv,1,SP,0.1,3333,1,3,0,10800,9,2639,0.791779178,22.7358848,53,10801.44607,0.769612908,0.778644271,0.184493208,0.050656094,0.203258103,0.035866316,0.184145116,0.034984445
FlowOCT,adult_train_calibration_1.csv,1,SP,0.21,3333,1,3,0,10800,9,2547,0.764176418,30.8598351,29,10802.91939,0.747476353,0.75824835,0.184493208,0.00672271,0.203258103,0.008373903,0.184145116,0.012583447
FlowOCT,adult_train_calibration_1.csv,1,SP,0.22,3333,1,3,0,10800,9,2543,0.762976298,31.06567047,17,10800.87961,0.750576266,0.763047391,0.184493208,0.002692976,0.203258103,0.004793558,0.184145116,0.005395683
FlowOCT,adult_train_calibration_1.csv,1,SP,0.23,3333,1,3,0,10800,9,2543,0.762976298,31.06567047,16,10800.99557,0.750576266,0.763047391,0.184493208,0.002692976,0.203258103,0.004793558,0.184145116,0.005395683
FlowOCT,adult_train_calibration_1.csv,1,SP,0.24,3333,1,3,0,10800,9,2639,0.791779178,26.29784009,11,10800.36354,0.769096256,0.777444511,0.184493208,0.051117897,0.203258103,0.035326042,0.184145116,0.035886966
FlowOCT,adult_train_calibration_1.csv,1,SP,0.25,3333,1,3,0,10800,9,2627,0.788178818,26.87476209,23,10800.53113,0.767824497,0.779244151,0.184493208,0.04032653,0.203258103,0.030274164,0.184145116,0.027793441
FlowOCT,adult_train_calibration_1.csv,1,SP,0.26,3333,1,3,0,10800,9,2642,0.792679268,26.15442846,30,10802.13077,0.770169303,0.780443911,0.184493208,0.051105734,0.203258103,0.038031328,0.184145116,0.035883725
FlowOCT,adult_train_calibration_1.csv,1,SP,0.27,3333,1,3,0,10800,9,2636,0.790879088,26.44157815,21,10800.86621,0.768738574,0.778044391,0.184493208,0.046609331,0.203258103,0.035156142,0.184145116,0.032286603
FlowOCT,adult_train_calibration_1.csv,1,SP,0.28,3333,1,3,0,10800,9,2622,0.786678668,27.11670481,15,10801.53225,0.778992131,0.785242951,0.184493208,0.045301766,0.203258103,0.037517507,0.184145116,0.046733424
FlowOCT,adult_train_calibration_1.csv,1,SP,0.29,3333,1,3,0,10800,9,2636,0.790879088,26.44157815,13,10800.40596,0.768738574,0.778044391,0.184493208,0.046609331,0.203258103,0.035156142,0.184145116,0.032286603
FlowOCT,adult_train_calibration_1.csv,1,SP,0.2,3333,1,3,0,10800,9,2639,0.791779178,26.29784009,27,10802.85952,0.769175741,0.778044391,0.184493208,0.047958252,0.203258103,0.036382682,0.184145116,0.035883725
FlowOCT,adult_train_calibration_1.csv,1,SP,0.31,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,18,10800.66885,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.32,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,19,10800.70011,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.33,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,14,10800.5869,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.34,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,14,10800.62335,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.35,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,17,10800.93312,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.36,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,19,10800.64519,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.37,3333,1,3,0,10800,9,2606,0.781878188,27.8971604,13,10800.57772,0.765797631,0.769646071,0.184493208,0.032240303,0.203258103,0.039654144,0.184145116,0.0242028
FlowOCT,adult_train_calibration_1.csv,1,SP,0.38,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,15,10801.21118,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.39,3333,1,3,0,10800,9,2599,0.779777978,28.2416314,18,10800.89429,0.767268103,0.777444511,0.184493208,0.030021294,0.203258103,0.04011603,0.184145116,0.035003889
FlowOCT,adult_train_calibration_1.csv,1,SP,0.3,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,18,10800.93664,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.41,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,23,10800.51333,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.42,3333,1,3,0,10800,9,2610,0.783078308,27.70114943,23,10800.56643,0.768341149,0.774445111,0.184493208,0.038997071,0.203258103,0.043132743,0.184145116,0.038604252
FlowOCT,adult_train_calibration_1.csv,1,SP,0.43,3333,1,3,0,10800,9,2627,0.788178818,26.87476209,84,10800.30425,0.768977029,0.779844031,0.184493208,0.051944198,0.203258103,0.045499529,0.184145116,0.032237993
FlowOCT,adult_train_calibration_1.csv,1,SP,0.44,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,31,10802.2371,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.45,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,41,10801.118,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.46,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,43,10800.48201,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.47,3333,1,3,0,10800,9,2634,0.790279028,26.53758542,84,10800.21775,0.771162865,0.782243551,0.184493208,0.060477632,0.203258103,0.053626517,0.184145116,0.038523235
FlowOCT,adult_train_calibration_1.csv,1,SP,0.48,3333,1,3,0,10800,9,2634,0.790279028,26.53758542,84,10800.22364,0.771162865,0.782243551,0.184493208,0.060477632,0.203258103,0.053626517,0.184145116,0.038523235
FlowOCT,adult_train_calibration_1.csv,1,SP,0.49,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,30,10802.15123,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.4,3333,1,3,0,10800,9,2599,0.779777978,28.2416314,15,10801.08911,0.767268103,0.777444511,0.184493208,0.030021294,0.203258103,0.04011603,0.184145116,0.035003889
FlowOCT,adult_train_calibration_1.csv,1,SP,0.51,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,15,10800.82887,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.52,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,27,10802.43178,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.53,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,31,10802.00932,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
FlowOCT,adult_train_calibration_1.csv,1,SP,0.54,3333,1,3,0,10800,9,2605,0.781578158,27.9462572,26,10801.9072,0.76802321,0.776244751,0.184493208,0.037205808,0.203258103,0.042305225,0.184145116,0.041302093
