1,0.01,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.01,2,80.678,0.25873,79.632,0.25362,76.088,0,74.525,-0.012836
1,0.01,3,80.918,0.2542,79.62,0.24847,76.028,0,74.398,-0.018766
1,0.05,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.05,2,80.678,0.25873,79.632,0.25362,76.088,0,74.525,-0.012836
1,0.05,3,80.918,0.2542,79.62,0.24847,79.748,0.042176,77.462,0.028727
1,0.1,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.1,2,80.678,0.25873,79.632,0.25362,76.088,0,74.525,-0.012836
1,0.1,3,80.918,0.2542,79.62,0.24847,79.748,0.042176,77.462,0.028727
1,0.15,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.15,2,80.678,0.25873,79.632,0.25362,76.088,0,74.525,-0.012836
1,0.15,3,80.918,0.2542,79.62,0.24847,79.748,0.042176,77.462,0.028727
1,0.2,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.2,2,80.678,0.25873,79.632,0.25362,76.088,0,74.525,-0.012836
1,0.2,3,80.918,0.2542,79.62,0.24847,79.748,0.042176,77.462,0.028727
1,0.25,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.25,2,80.678,0.25873,79.632,0.25362,80.528,0.24651,79.27,0.24078
1,0.25,3,80.918,0.2542,79.62,0.24847,80.918,0.24923,79.545,0.24381
1,0.3,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.3,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.3,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.35,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.35,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.35,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.4,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.4,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.4,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.45,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.45,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.45,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.5,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.5,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.5,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.55,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.55,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.55,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.6,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.6,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.6,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.65,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.65,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
1,0.65,3,80.918,0.2542,79.62,0.24847,80.918,0.2542,79.62,0.24847
1,0.7,1,76.238,-6.1091e-07,74.887,-1.1732e-08,76.238,-6.1091e-07,74.887,-1.1732e-08
1,0.7,2,80.678,0.25873,79.632,0.25362,80.678,0.25873,79.632,0.25362
