"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.01,750,"0",1,0.0,10800,2,524.0,0.6986666666666667,0.0,137.0,26.605746746063232,0.704,0.704,0.1374638541030634,0.0,0.1857247667959333,0.0,0.1857247667959333,0.0,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.02,750,"0",1,0.0,10800,2,524.0,0.6986666666666667,0.0,137.0,30.61261534690857,0.704,0.704,0.1374638541030634,0.0,0.1857247667959333,0.0,0.1857247667959333,0.0,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.03,750,"0",1,0.0,10800,2,524.0,0.6986666666666667,0.0,137.0,24.436450242996216,0.704,0.704,0.1374638541030634,0.0,0.1857247667959333,0.0,0.1857247667959333,0.0,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.04,750,"0",1,0.0,10800,2,524.0,0.6986666666666667,0.0,137.0,35.67081880569458,0.704,0.704,0.1374638541030634,0.0,0.1857247667959333,0.0,0.1857247667959333,0.0,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.05,750,"0",1,0.0,10800,2,524.0,0.6986666666666667,0.0,137.0,25.488194942474365,0.704,0.704,0.1374638541030634,0.0,0.1857247667959333,0.0,0.1857247667959333,0.0,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.06,750,"0",1,0.0,10800,2,535.0,0.7133333333333334,0.0,120.0,27.346349239349365,0.7,0.7,0.1374638541030634,0.021854586928721997,0.1857247667959333,0.0017817838800963104,0.1857247667959333,0.0017817838800963104,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.05094894955851004,0.02785265049415986,0.02785265049415986,0.020454545454545503,0.00512820512820511,0.00512820512820511,0.05094894955851004,0.02785265049415986,0.02785265049415986
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.07,750,"0",1,0.0,10800,2,535.0,0.7133333333333334,0.0,117.0,29.853788375854492,0.7,0.7,0.1374638541030634,0.021854586928721997,0.1857247667959333,0.0017817838800963104,0.1857247667959333,0.0017817838800963104,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.05094894955851004,0.02785265049415986,0.02785265049415986,0.020454545454545503,0.00512820512820511,0.00512820512820511,0.05094894955851004,0.02785265049415986,0.02785265049415986
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.08,750,"0",1,0.0,10800,2,535.0,0.7133333333333334,0.0,119.0,31.368847370147705,0.7,0.7,0.1374638541030634,0.021854586928721997,0.1857247667959333,0.0017817838800963104,0.1857247667959333,0.0017817838800963104,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.05094894955851004,0.02785265049415986,0.02785265049415986,0.020454545454545503,0.00512820512820511,0.00512820512820511,0.05094894955851004,0.02785265049415986,0.02785265049415986
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.09,750,"0",1,0.0,10800,2,535.0,0.7133333333333334,0.0,116.0,19.406437397003174,0.7,0.7,0.1374638541030634,0.021854586928721997,0.1857247667959333,0.0017817838800963104,0.1857247667959333,0.0017817838800963104,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.05094894955851004,0.02785265049415986,0.02785265049415986,0.020454545454545503,0.00512820512820511,0.00512820512820511,0.05094894955851004,0.02785265049415986,0.02785265049415986
"FlowOCT","german_binary_train_1.csv",1,"EOdds",0.11,750,"0",1,0.0,10800,2,535.0,0.7133333333333334,0.0,118.0,24.27581214904785,0.7,0.7,0.1374638541030634,0.021854586928721997,0.1857247667959333,0.0017817838800963104,0.1857247667959333,0.0017817838800963104,0.34615384615384615,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.7333333333333333,1.1102230246251565e-16,0.05094894955851004,0.02785265049415986,0.02785265049415986,0.020454545454545503,0.00512820512820511,0.00512820512820511,0.05094894955851004,0.02785265049415986,0.02785265049415986
