Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.1,10800,0.20735076252722806,1.0,0.784074074074074,0.3958333333333333,0.13017429193899782,0.19791666666666669,0.0650871459694989,0.782389603500862,0.4003642966787216,0.0894418958833672,0.20018214833936082,0.04472094794168363,0.7711111111111111,0.39460784313725483,0.14419934640522883,0.19730392156862744,0.07209967320261437,"Any[Any[(1, :education, ""Any[5]""), (2, :capital, 1.0000000000000515), (3, :capital, 2.0)], Any[(1, 1.0), (2, 1.0), (3, -0.0), (4, 1.0)]]",
