Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,1,0.32,10800,0.17085458562578315,0.0,0.7537037037037037,0.37957532861476234,0.010540950455004985,0.1897876643073812,0.005270475227502527,0.7505635857313354,0.4003642966787216,0.04485872269881246,0.20018214833936082,0.022429361349406256,0.7474972191323693,0.38167216144377636,0.028884655312061466,0.19083608072188818,0.014442327656030759,"Any[Any[(1, :capital, 1.0000000000000298)], Any[(1, 1.0), (2, -0.0)]]",
