Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_4.csv,compas_test_4.csv,0,4629,2,0.0,10800,0.33398142147332144,0.0,0.6660185785266797,0.6351325494276616,1.0362221738209352,0.1671280276816609,0.28294611962432037,0.6727154893065457,0.6174482569699942,1.204200417239723,0.16784591194968557,0.3119103773584906,0.6662346079066753,0.6413296826496888,0.955863605239039,0.17042349726775963,0.2527716477511559,"Any[Any[(1, :age_cat, 1.0), (2, :priors_count, 1.0), (3, :priors_count, 2.0)], Any[(1, 0.0), (2, 1.0), (3, 0.0), (4, 1.0)]]",
