Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_3.csv,compas_test_3.csv,0,4629,1,0.12,10800,0.39810515110924233,0.0,0.5834953553683301,0.6351325494276616,0.2631755319447519,0.1671280276816609,0.0936480474542759,0.5955930006480882,0.6174482569699942,0.18931712360821287,0.16784591194968557,0.07197327044025148,0.5664290343486714,0.6413296826496888,0.31504054236432466,0.17042349726775963,0.1496295712484237,"Any[Any[(1, :length_of_stay, 2.9999999999999947)], Any[(1, -0.0), (2, 1.0)]]",
