Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,1,0.7,10800,0.07666666666666666,0.0,0.7444444444444445,0.38817714806054604,0.0,0.19408857403027302,0.0,0.7510940193608274,0.4003642966787216,0.0,0.20018214833936082,0.0,0.7444444444444445,0.3847409384288505,0.0,0.19237046921442524,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]",
