Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,2,0.64,10800,0.08343668979142112,1.0,0.7881481481481482,0.3852405648728138,0.011203161132439729,0.19262028243640694,0.005601580566219885,0.7672722450603369,0.4003642966787216,0.007712979152440458,0.20018214833936082,0.0038564895762202567,0.7755555555555556,0.3829729911766687,0.004175927796861351,0.19148649558833436,0.0020879638984306614,"Any[Any[(1, :education, ""Any[1, 5]""), (2, :relationship, ""Any[1, 3]""), (3, :relationship, ""Any[6]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, 0.0)]]",
