Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_1.csv,compas_test_1.csv,0,4629,1,0.1,10800,0.39985059817038593,0.0,0.5850075610282999,0.6351325494276616,0.26357403095854237,0.1671280276816609,0.08264953040039547,0.5910563836681789,0.6174482569699942,0.26758020813436056,0.16784591194968557,0.1112204724409449,0.5871678548282566,0.6413296826496888,0.15150796470423544,0.17042349726775963,0.049246006725514935,"Any[Any[(1, :length_of_stay, 2.999999999999993)], Any[(1, -0.0), (2, 1.0)]]",
