Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.94,10800,0.01413112009882347,0.7433286876955626,0.7696296296296297,0.37957532861476234,0.00032861476238622844,0.1897876643073812,0.00016430738119312116,0.7801352605755205,0.4003642966787216,0.023679123633787075,0.20018214833936082,0.011839561816893579,0.7664071190211346,0.38167216144377636,0.017203025359632224,0.19083608072188818,0.008601512679816098,"Any[Any[(1, :relationship, ""Any[3, 6]""), (2, :occupation, ""Any[10, 14]""), (3, :education, ""Any[5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
