Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_2.csv,compas_test_2.csv,0,4629,2,0.08,10800,0.38676993030070905,1.0,0.659753726506805,0.6351325494276616,0.9217919835881657,0.1671280276816609,0.24776709162752558,0.6422553467271549,0.6174482569699942,0.9320001131177462,0.16784591194968557,0.29374999999999996,0.6636422553467272,0.6413296826496888,0.7611450541433246,0.17042349726775963,0.2595121927874596,"Any[Any[(1, :age_cat, 1.000000000000023), (2, :length_of_stay, 1.00000000000002), (3, :priors_count, 3.0)], Any[(1, -0.0), (2, 1.0), (3, -0.0), (4, 1.0)]]",
