Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.38,10800,0.12393536360213961,0.6946904848036102,0.8048148148148148,0.38817714806054604,0.007685655542892411,0.19408857403027302,0.0038428277714462333,0.7994960880519825,0.4003642966787216,0.018606573228045764,0.20018214833936082,0.009303286614022854,0.8133333333333334,0.3847409384288505,0.036538362417029874,0.19237046921442524,0.018269181208514923,"Any[Any[(1, :relationship, ""Any[1, 5]""), (2, :education, ""Any[2, 5]""), (3, :relationship, ""Any[6]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
