Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.38,10800,0.14553806313895637,0.7424759660395674,0.7655555555555555,0.37957532861476234,0.0004802831142567826,0.1897876643073812,0.00024014155712841212,0.772974406577377,0.4003642966787216,0.008110977286021781,0.20018214833936082,0.004055488643010918,0.7597330367074527,0.38167216144377636,0.004243717131155983,0.19083608072188818,0.0021218585655779776,"Any[Any[(1, :marital_status, ""Any[4, 5]""), (2, :occupation, ""Any[10, 12]""), (3, :education, ""Any[5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
