Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,2,0.86,10800,0.035013413552778386,0.7192457938356042,0.7507407407407407,0.42364629598105813,0.00013618285643544892,0.2118231479905291,6.809142821771752e-5,0.7522874950271847,0.4003642966787216,0.006812026925857709,0.20018214833936082,0.003406013462928806,0.74,0.42304176235813507,0.04167316997034495,0.21152088117906753,0.020836584985172463,"Any[Any[(1, :occupation, ""Any[10]""), (2, :education, ""Any[2, 3, 6]""), (3, :workclass, ""Any[]"")], Any[(1, -0.0), (2, 1.0), (3, -0.0), (4, -0.0)]]",
