Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.4,10800,0.13609189978653657,1.0,0.7748148148148148,0.37957532861476234,0.002451971688574292,0.1897876643073812,0.0012259858442871668,0.7676700702824559,0.4003642966787216,0.04317268705711674,0.20018214833936082,0.02158634352855837,0.7730812013348165,0.38167216144377636,0.00516775231293988,0.19083608072188818,0.002583876156469947,"Any[Any[(1, :occupation, ""Any[9, 10]""), (2, :marital_status, ""Any[1, 2, 4]""), (3, :workclass, ""Any[2]"")], Any[(1, 1.0), (2, -0.0), (3, -0.0), (4, 0.0)]]",
