Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,2,0.08,10800,0.18517409912095031,0.8169738433216422,0.8055555555555556,0.42364629598105813,0.07856512790355777,0.2118231479905291,0.0392825639517789,0.811696061530301,0.4003642966787216,0.09677308569718274,0.20018214833936082,0.048386542848591396,0.8055555555555556,0.42304176235813507,0.16709402662266723,0.21152088117906753,0.0835470133113336,"Any[Any[(1, :relationship, ""Any[1]""), (2, :education, ""Any[2, 5]""), (3, :relationship, ""Any[6]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
