Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.8,10800,0.049429193899750624,0.7437411847671154,0.7566666666666667,0.3958333333333333,0.0009531590413942997,0.19791666666666669,0.0004765795206971707,0.7544092295451532,0.4003642966787216,0.014858329515172491,0.20018214833936082,0.007429164757586232,0.7455555555555555,0.39460784313725483,0.007761437908496718,0.19730392156862744,0.003880718954248366,"Any[Any[(1, :education, ""Any[2, 6]""), (2, :workclass, ""Any[1, 3]""), (3, :occupation, ""Any[10]"")], Any[(1, -0.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
