Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_4.csv,compas_test_4.csv,0,4629,2,0.14,10800,0.38736825210398007,1.0,0.5886800604882264,0.6351325494276616,0.2402364580274966,0.1671280276816609,0.07924135433641133,0.5891121192482177,0.6174482569699942,0.35438690181549726,0.16784591194968557,0.09343832020997378,0.5884640311082308,0.6413296826496888,0.19000589317228386,0.17042349726775963,0.06439659938143405,"Any[Any[(1, :sex, ""Any[1]""), (2, :priors_count, 2.000000000000012), (3, :age_cat, 1.0000000000000249)], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
