Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.52,10800,0.12041097067193263,0.7567129035101148,0.75,0.38817714806054604,0.0007903282152899455,0.19408857403027302,0.00039516410764499355,0.7464527251027715,0.4003642966787216,0.03285330157907358,0.20018214833936082,0.016426650789536826,0.7555555555555555,0.3847409384288505,0.013928103040472789,0.19237046921442524,0.006964051520236408,"Any[Any[(1, :occupation, ""Any[9, 10]""), (2, :workclass, ""Any[1, 4]""), (3, :race, ""Any[3]"")], Any[(1, 1.0), (2, -0.0), (3, 0.0), (4, -0.0)]]",
