Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_5.csv,compas_test_5.csv,0,4629,2,0.0,10800,0.33246921581335165,0.0,0.6675307841866494,0.6351325494276616,1.051737855294097,0.1671280276816609,0.2828472565496787,0.6681788723266364,0.6174482569699942,1.1576997759969228,0.16784591194968557,0.3122641509433962,0.6733635774465327,0.6413296826496888,1.1242784589518264,0.17042349726775963,0.3073770491803279,"Any[Any[(1, :age_cat, 1.0), (2, :priors_count, 1.0), (3, :priors_count, 2.0)], Any[(1, 0.0), (2, 1.0), (3, 0.0), (4, 1.0)]]",
