Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.9,10800,0.023775054466183252,1.0,0.7659259259259259,0.3958333333333333,0.0004084967320261562,0.19791666666666669,0.00020424836601308505,0.7692613711709322,0.4003642966787216,0.0069317473321686834,0.20018214833936082,0.0034658736660843764,0.7511111111111111,0.39460784313725483,0.018382352941176447,0.19730392156862744,0.009191176470588244,"Any[Any[(1, :education, ""Any[1, 5]""), (2, :occupation, ""Any[4, 10]""), (3, :workclass, ""Any[]"")], Any[(1, 1.0), (2, -0.0), (3, -0.0), (4, -0.0)]]",
