Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.82,10800,0.042329099923038065,0.7404760954027608,0.7677777777777778,0.38817714806054604,0.0006452438086183981,0.19408857403027302,0.00032262190430919213,0.7798700437607744,0.4003642966787216,0.003240154160083497,0.20018214833936082,0.0016200770800417486,0.7666666666666667,0.3847409384288505,0.031658944740022135,0.19237046921442524,0.015829472370011047,"Any[Any[(1, :relationship, ""Any[6]""), (2, :education, ""Any[2, 5]""), (3, :education, ""Any[5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
