Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_5.csv,compas_test_5.csv,0,4629,1,0.14,10800,0.3910660301026559,0.0,0.5811190321883776,0.6351325494276616,0.22020284131896628,0.1671280276816609,0.07909045971329709,0.5800388852883992,0.6174482569699942,0.20154292181733177,0.16784591194968557,0.06427970088644575,0.5852235904082955,0.6413296826496888,0.2817683003036013,0.17042349726775963,0.08087694409415713,"Any[Any[(1, :length_of_stay, 4.0)], Any[(1, -0.0), (2, 1.0)]]",
