Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.2,10800,0.18679053755658728,0.0,0.782962962962963,0.3852405648728138,0.06580453963763723,0.19262028243640694,0.03290226981881862,0.7703222384299164,0.4003642966787216,0.03538700905205028,0.20018214833936082,0.01769350452602514,0.7877777777777778,0.3829729911766687,0.09597898565366744,0.19148649558833436,0.04798949282683371,"Any[Any[(1, :education, ""Any[5]"")], Any[(1, 1.0), (2, -0.0)]]",
