Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.48,10800,0.12872515765732295,0.7534620351513246,0.7525925925925926,0.38817714806054604,0.00015272042807534802,0.19408857403027302,7.636021403767401e-5,0.7607744330990585,0.4003642966787216,0.03931338902632486,0.20018214833936082,0.01965669451316243,0.7477777777777778,0.3847409384288505,0.0025084330311377773,0.19237046921442524,0.0012542165155688817,"Any[Any[(1, :education, ""Any[1, 5]""), (2, :occupation, ""Any[1, 4, 10]""), (3, :relationship, ""Any[1]"")], Any[(1, 1.0), (2, -0.0), (3, -0.0), (4, -0.0)]]",
