Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_3.csv,compas_test_3.csv,0,4629,2,0.06,10800,0.3749941381295637,1.0,0.6465759343270685,0.6351325494276616,0.7129252732834341,0.1671280276816609,0.19172021749876422,0.6435515230071289,0.6174482569699942,0.6305607396241306,0.16784591194968557,0.16780660377358492,0.6416072585871678,0.6413296826496888,0.6176244415483316,0.17042349726775963,0.1617013451029844,"Any[Any[(1, :priors_count, 2.0000000000000284), (2, :length_of_stay, 4.000000000000028), (3, :age_cat, 2.000000000000023)], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, 0.0)]]",
