Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.58,10800,0.09862701525052205,1.0,0.7659259259259259,0.3958333333333333,0.0005446623093681574,0.19791666666666669,0.0002723311546840995,0.7707200636520355,0.4003642966787216,0.02655401821643877,0.20018214833936082,0.013277009108219384,0.7588888888888888,0.39460784313725483,0.017156862745098006,0.19730392156862744,0.008578431372549017,"Any[Any[(1, :education, ""Any[5]""), (2, :marital_status, ""Any[1, 2, 3]""), (3, :occupation, ""Any[9]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
