Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.02,10800,0.1928588235294108,1.0,0.8085185185185185,0.3958333333333333,0.2603485838779957,0.19791666666666669,0.13017429193899782,0.8124917119745392,0.4003642966787216,0.2793428537268594,0.20018214833936082,0.13967142686342965,0.8066666666666666,0.39460784313725483,0.2691993464052288,0.19730392156862744,0.13459967320261437,"Any[Any[(1, :education, ""Any[2, 5]""), (2, :marital_status, ""Any[1, 3, 5]""), (3, :fnlwgt, 0.0)], Any[(1, -0.0), (2, 1.0), (3, 0.0), (4, -0.0)]]",
