Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.58,10800,0.09971111111111126,0.0,0.7625925925925926,0.3852405648728138,0.0,0.19262028243640694,0.0,0.7510940193608274,0.4003642966787216,0.0,0.20018214833936082,0.0,0.7622222222222222,0.3829729911766687,0.0,0.19148649558833436,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]",
