Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,compas_train_1.csv,compas_test_1.csv,0,4629,2,0.1,10800,0.39189014553971313,1.0,0.5901922661481962,0.6351325494276616,0.23063185073130144,0.1671280276816609,0.09012525162156115,0.5858716785482826,0.6174482569699942,0.21381789505689125,0.16784591194968557,0.06735007180706176,0.5975372650680493,0.6413296826496888,0.40175185079247844,0.17042349726775963,0.12594577553593944,"Any[Any[(1, :sex, ""Any[1]""), (2, :priors_count, 2.999999999996632), (3, :age_cat, 1.0)], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
