dataset,split,method,seed,classifier,metric,acc,disp,hyp
compas,1,correlation_remover,50,RF,TPR,0.6558651976668827,0.3983433734939758,1.0
compas,1,correlation_remover,50,RF,FPR,0.677900194426442,0.197962648556876,0.0
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,0.1111111111111111
compas,1,correlation_remover,50,RF,FPR,0.6539209332469216,0.2069953364423717,0.2222222222222222
compas,1,correlation_remover,50,RF,FPR,0.6552171095268956,0.2069953364423717,0.3333333333333333
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,0.4444444444444444
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,0.5555555555555556
compas,1,correlation_remover,50,RF,FPR,0.6565132858068697,0.2069953364423717,0.6666666666666666
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,0.7777777777777777
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,0.8888888888888888
compas,1,correlation_remover,50,RF,FPR,0.6558651976668827,0.2069953364423717,1.0
compas,1,correlation_remover,50,RF,EO,0.677900194426442,0.3588944011339475,0.0
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.3983433734939758,0.1111111111111111
compas,1,correlation_remover,50,RF,EO,0.6539209332469216,0.3983433734939758,0.2222222222222222
compas,1,correlation_remover,50,RF,EO,0.6552171095268956,0.3983433734939758,0.3333333333333333
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.3983433734939758,0.4444444444444444
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.3983433734939758,0.5555555555555556
compas,1,correlation_remover,50,RF,EO,0.6565132858068697,0.4007530120481928,0.6666666666666666
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.4007530120481928,0.7777777777777777
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.3983433734939758,0.8888888888888888
compas,1,correlation_remover,50,RF,EO,0.6558651976668827,0.3983433734939758,1.0
compas,1,correlation_remover,50,LR,DP,0.6811406351263772,0.3095518867924528,0.0
compas,1,correlation_remover,50,LR,DP,0.6811406351263772,0.2685927672955974,0.1111111111111111
compas,1,correlation_remover,50,LR,DP,0.6804925469863902,0.2477594339622641,0.2222222222222222
compas,1,correlation_remover,50,LR,DP,0.6804925469863902,0.2244103773584905,0.3333333333333333
compas,1,correlation_remover,50,LR,DP,0.679196370706416,0.1922562893081761,0.4444444444444444
compas,1,correlation_remover,50,LR,DP,0.6772521062864549,0.1877088948787061,0.5555555555555556
compas,1,correlation_remover,50,LR,DP,0.6740116655865198,0.1600359389038634,0.6666666666666666
compas,1,correlation_remover,50,LR,DP,0.6746597537265068,0.148607367475292,0.7777777777777777
compas,1,correlation_remover,50,LR,DP,0.6746597537265068,0.148607367475292,0.8888888888888888
compas,1,correlation_remover,50,LR,DP,0.6740116655865198,0.2065476190476191,1.0
compas,1,correlation_remover,50,LR,TPR,0.6811406351263772,0.3140326009922041,0.0
compas,1,correlation_remover,50,LR,TPR,0.6811406351263772,0.2359319631467045,0.1111111111111111
compas,1,correlation_remover,50,LR,TPR,0.6804925469863902,0.2110890162592116,0.2222222222222222
compas,1,correlation_remover,50,LR,TPR,0.6804925469863902,0.2086793777049946,0.3333333333333333
compas,1,correlation_remover,50,LR,TPR,0.679196370706416,0.1990408234881272,0.4444444444444444
compas,1,correlation_remover,50,LR,TPR,0.6772521062864549,0.1942215463796934,0.5555555555555556
compas,1,correlation_remover,50,LR,TPR,0.6740116655865198,0.167715522283308,0.6666666666666666
compas,1,correlation_remover,50,LR,TPR,0.6746597537265068,0.1482980465551526,0.7777777777777777
compas,1,correlation_remover,50,LR,TPR,0.6746597537265068,0.1482980465551526,0.8888888888888888
compas,1,correlation_remover,50,LR,TPR,0.6740116655865198,0.2498572244431753,1.0
compas,1,correlation_remover,50,LR,FPR,0.6811406351263772,0.215704584040747,0.0
compas,1,correlation_remover,50,LR,FPR,0.6811406351263772,0.1946519524617996,0.1111111111111111
compas,1,correlation_remover,50,LR,FPR,0.6804925469863902,0.1785229202037351,0.2222222222222222
compas,1,correlation_remover,50,LR,FPR,0.6804925469863902,0.1691538974017321,0.3333333333333333
compas,1,correlation_remover,50,LR,FPR,0.679196370706416,0.1180213191205862,0.4444444444444444
compas,1,correlation_remover,50,LR,FPR,0.6772521062864549,0.1153897401732178,0.5555555555555556
compas,1,correlation_remover,50,LR,FPR,0.6740116655865198,0.1089594498938214,0.6666666666666666
compas,1,correlation_remover,50,LR,FPR,0.6746597537265068,0.1026898574173323,0.7777777777777777
compas,1,correlation_remover,50,LR,FPR,0.6746597537265068,0.1349479219334614,0.8888888888888888
compas,1,correlation_remover,50,LR,FPR,0.6740116655865198,0.1994640509657194,1.0
compas,1,correlation_remover,50,LR,EO,0.6811406351263772,0.3140326009922041,0.0
compas,1,correlation_remover,50,LR,EO,0.6811406351263772,0.2359319631467045,0.1111111111111111
compas,1,correlation_remover,50,LR,EO,0.6804925469863902,0.2110890162592116,0.2222222222222222
compas,1,correlation_remover,50,LR,EO,0.6804925469863902,0.2086793777049946,0.3333333333333333
compas,1,correlation_remover,50,LR,EO,0.679196370706416,0.1990408234881272,0.4444444444444444
compas,1,correlation_remover,50,LR,EO,0.6772521062864549,0.1942215463796934,0.5555555555555556
compas,1,correlation_remover,50,LR,EO,0.6740116655865198,0.167715522283308,0.6666666666666666
compas,1,correlation_remover,50,LR,EO,0.6746597537265068,0.1482980465551526,0.7777777777777777
compas,1,correlation_remover,50,LR,EO,0.6746597537265068,0.1482980465551526,0.8888888888888888
compas,1,correlation_remover,50,LR,EO,0.6740116655865198,0.2498572244431753,1.0
compas,1,correlation_remover,50,DT,DP,0.6766040181464679,0.3163522012578617,0.0
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.1111111111111111
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.2222222222222222
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.3333333333333333
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.4444444444444444
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.5555555555555556
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.6666666666666666
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.7777777777777777
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,0.8888888888888888
compas,1,correlation_remover,50,DT,DP,0.6558651976668827,0.3144455999603823,1.0
compas,1,correlation_remover,50,DT,TPR,0.6766040181464679,0.3588944011339475,0.0
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.1111111111111111
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.2222222222222222
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.3333333333333333
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.4444444444444444
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.5555555555555556
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.6666666666666666
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.7777777777777777
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,0.8888888888888888
compas,1,correlation_remover,50,DT,TPR,0.6558651976668827,0.3974899598393573,1.0
compas,1,correlation_remover,50,DT,FPR,0.6766040181464679,0.2005942275042444,0.0
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.1111111111111111
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.2222222222222222
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.3333333333333333
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.4444444444444444
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.5555555555555556
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.6666666666666666
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.7777777777777777
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,0.8888888888888888
compas,1,correlation_remover,50,DT,FPR,0.6558651976668827,0.1854430379746835,1.0
compas,1,correlation_remover,50,DT,EO,0.6766040181464679,0.3588944011339475,0.0
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.1111111111111111
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.2222222222222222
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.3333333333333333
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.4444444444444444
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.5555555555555556
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.6666666666666666
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.7777777777777777
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,0.8888888888888888
compas,1,correlation_remover,50,DT,EO,0.6558651976668827,0.3974899598393573,1.0
compas,1,correlation_remover,50,SVM,DP,0.6772521062864549,0.3215801886792453,0.0
compas,1,correlation_remover,50,SVM,DP,0.6772521062864549,0.3111635220125786,0.1111111111111111
compas,1,correlation_remover,50,SVM,DP,0.6766040181464679,0.2786556603773584,0.2222222222222222
compas,1,correlation_remover,50,SVM,DP,0.6759559300064809,0.2265723270440251,0.3333333333333333
compas,1,correlation_remover,50,SVM,DP,0.6746597537265068,0.2136399371069182,0.4444444444444444
compas,1,correlation_remover,50,SVM,DP,0.6753078418664938,0.18812893081761,0.5555555555555556
compas,1,correlation_remover,50,SVM,DP,0.6753078418664938,0.178066037735849,0.6666666666666666
compas,1,correlation_remover,50,SVM,DP,0.6733635774465327,0.1547888589398023,0.7777777777777777
compas,1,correlation_remover,50,SVM,DP,0.6675307841866494,0.139047619047619,0.8888888888888888
compas,1,correlation_remover,50,SVM,DP,0.6675307841866494,0.1371428571428571,1.0
compas,1,correlation_remover,50,SVM,TPR,0.6772521062864549,0.3019844082211198,0.0
compas,1,correlation_remover,50,SVM,TPR,0.6772521062864549,0.3019844082211198,0.1111111111111111
compas,1,correlation_remover,50,SVM,TPR,0.6766040181464679,0.2407512402551381,0.2222222222222222
compas,1,correlation_remover,50,SVM,TPR,0.6759559300064809,0.2061995555035676,0.3333333333333333
compas,1,correlation_remover,50,SVM,TPR,0.6746597537265068,0.2013802783951339,0.4444444444444444
compas,1,correlation_remover,50,SVM,TPR,0.6753078418664938,0.1675049713416774,0.5555555555555556
compas,1,correlation_remover,50,SVM,TPR,0.6753078418664938,0.1578664171248098,0.6666666666666666
compas,1,correlation_remover,50,SVM,TPR,0.6733635774465327,0.1458182243537256,0.7777777777777777
compas,1,correlation_remover,50,SVM,TPR,0.6675307841866494,0.1241314773657737,0.8888888888888888
compas,1,correlation_remover,50,SVM,TPR,0.6675307841866494,0.1192771084337349,1.0
compas,1,correlation_remover,50,SVM,FPR,0.6772521062864549,0.2426994906621392,0.0
compas,1,correlation_remover,50,SVM,FPR,0.6772521062864549,0.2265704584040747,0.1111111111111111
compas,1,correlation_remover,50,SVM,FPR,0.6766040181464679,0.2104414261460102,0.2222222222222222
compas,1,correlation_remover,50,SVM,FPR,0.6759559300064809,0.1620543293718166,0.3333333333333333
compas,1,correlation_remover,50,SVM,FPR,0.6746597537265068,0.1496002664890073,0.4444444444444444
compas,1,correlation_remover,50,SVM,FPR,0.6753078418664938,0.1338107928047968,0.5555555555555556
compas,1,correlation_remover,50,SVM,FPR,0.6753078418664938,0.123284477015323,0.6666666666666666
compas,1,correlation_remover,50,SVM,FPR,0.6733635774465327,0.1153897401732178,0.7777777777777777
compas,1,correlation_remover,50,SVM,FPR,0.6675307841866494,0.1101265822784809,0.8888888888888888
compas,1,correlation_remover,50,SVM,FPR,0.6675307841866494,0.0974683544303797,1.0
compas,1,correlation_remover,50,SVM,EO,0.6772521062864549,0.3019844082211198,0.0
compas,1,correlation_remover,50,SVM,EO,0.6772521062864549,0.3019844082211198,0.1111111111111111
compas,1,correlation_remover,50,SVM,EO,0.6766040181464679,0.2407512402551381,0.2222222222222222
compas,1,correlation_remover,50,SVM,EO,0.6759559300064809,0.2061995555035676,0.3333333333333333
compas,1,correlation_remover,50,SVM,EO,0.6746597537265068,0.2013802783951339,0.4444444444444444
compas,1,correlation_remover,50,SVM,EO,0.6753078418664938,0.1675049713416774,0.5555555555555556
compas,1,correlation_remover,50,SVM,EO,0.6753078418664938,0.1578664171248098,0.6666666666666666
compas,1,correlation_remover,50,SVM,EO,0.6733635774465327,0.1458182243537256,0.7777777777777777
compas,1,correlation_remover,50,SVM,EO,0.6675307841866494,0.1241314773657737,0.8888888888888888
compas,1,correlation_remover,50,SVM,EO,0.6675307841866494,0.1192771084337349,1.0
compas,1,correlation_remover,50,MLP,DP,0.6804925469863902,0.3224842767295597,0.0
compas,1,correlation_remover,50,MLP,DP,0.6798444588464031,0.2704009433962264,0.1111111111111111
compas,1,correlation_remover,50,MLP,DP,0.679196370706416,0.2599842767295597,0.2222222222222222
compas,1,correlation_remover,50,MLP,DP,0.6785482825664291,0.2391509433962264,0.3333333333333333
compas,1,correlation_remover,50,MLP,DP,0.6824368114063513,0.1882861635220126,0.4444444444444444
compas,1,correlation_remover,50,MLP,DP,0.6746597537265068,0.1998316248204823,0.5555555555555556
compas,1,correlation_remover,50,MLP,DP,0.6746597537265068,0.1814195867026055,0.6666666666666666
compas,1,correlation_remover,50,MLP,DP,0.6746597537265068,0.1814195867026055,0.7777777777777777
compas,1,correlation_remover,50,MLP,DP,0.6740116655865198,0.1806547619047619,0.8888888888888888
compas,1,correlation_remover,50,MLP,DP,0.6720674011665586,0.1894047619047619,1.0
compas,1,correlation_remover,50,MLP,TPR,0.6804925469863902,0.3140326009922041,0.0
compas,1,correlation_remover,50,MLP,TPR,0.6798444588464031,0.225797306874557,0.1111111111111111
compas,1,correlation_remover,50,MLP,TPR,0.679196370706416,0.225797306874557,0.2222222222222222
compas,1,correlation_remover,50,MLP,TPR,0.6785482825664291,0.2255117557609076,0.3333333333333333
compas,1,correlation_remover,50,MLP,TPR,0.6824368114063513,0.1944320973213241,0.4444444444444444
compas,1,correlation_remover,50,MLP,TPR,0.6746597537265068,0.201415370218739,0.5555555555555556
compas,1,correlation_remover,50,MLP,TPR,0.6746597537265068,0.172187321530554,0.6666666666666666
compas,1,correlation_remover,50,MLP,TPR,0.6746597537265068,0.2015990862364363,0.7777777777777777
compas,1,correlation_remover,50,MLP,TPR,0.6740116655865198,0.2310108509423186,0.8888888888888888
compas,1,correlation_remover,50,MLP,TPR,0.6720674011665586,0.2352941176470588,1.0
compas,1,correlation_remover,50,MLP,FPR,0.6804925469863902,0.2370967741935483,0.0
compas,1,correlation_remover,50,MLP,FPR,0.6798444588464031,0.2048387096774193,0.1111111111111111
compas,1,correlation_remover,50,MLP,FPR,0.679196370706416,0.1887096774193548,0.2222222222222222
compas,1,correlation_remover,50,MLP,FPR,0.6785482825664291,0.1727848101265822,0.3333333333333333
compas,1,correlation_remover,50,MLP,FPR,0.6824368114063513,0.1318121252498334,0.4444444444444444
compas,1,correlation_remover,50,MLP,FPR,0.6746597537265068,0.1491005996002665,0.5555555555555556
compas,1,correlation_remover,50,MLP,FPR,0.6746597537265068,0.1587116998685407,0.6666666666666666
compas,1,correlation_remover,50,MLP,FPR,0.6746597537265068,0.1587116998685407,0.7777777777777777
compas,1,correlation_remover,50,MLP,FPR,0.6740116655865198,0.1717059358883608,0.8888888888888888
compas,1,correlation_remover,50,MLP,FPR,0.6720674011665586,0.1806552735362523,1.0
compas,1,correlation_remover,50,MLP,EO,0.6804925469863902,0.3140326009922041,0.0
compas,1,correlation_remover,50,MLP,EO,0.6798444588464031,0.225797306874557,0.1111111111111111
compas,1,correlation_remover,50,MLP,EO,0.679196370706416,0.225797306874557,0.2222222222222222
compas,1,correlation_remover,50,MLP,EO,0.6785482825664291,0.2255117557609076,0.3333333333333333
compas,1,correlation_remover,50,MLP,EO,0.6824368114063513,0.1944320973213241,0.4444444444444444
compas,1,correlation_remover,50,MLP,EO,0.6746597537265068,0.201415370218739,0.5555555555555556
compas,1,correlation_remover,50,MLP,EO,0.6746597537265068,0.172187321530554,0.6666666666666666
compas,1,correlation_remover,50,MLP,EO,0.6746597537265068,0.2015990862364363,0.7777777777777777
compas,1,correlation_remover,50,MLP,EO,0.6740116655865198,0.2310108509423186,0.8888888888888888
compas,1,correlation_remover,50,MLP,EO,0.6720674011665586,0.2352941176470588,1.0
compas,1,correlation_remover,50,KNN,DP,0.6474400518470512,0.2569182389937107,0.0
compas,1,correlation_remover,50,KNN,DP,0.6234607906675308,0.2722329520130738,0.1111111111111111
compas,1,correlation_remover,50,KNN,DP,0.6228127025275437,0.2473530431337592,0.2222222222222222
compas,1,correlation_remover,50,KNN,DP,0.6247569669475048,0.2709750903778537,0.3333333333333333
compas,1,correlation_remover,50,KNN,DP,0.6254050550874919,0.2631010746298222,0.4444444444444444
compas,1,correlation_remover,50,KNN,DP,0.6254050550874919,0.2643589362650423,0.5555555555555556
compas,1,correlation_remover,50,KNN,DP,0.6247569669475048,0.2722329520130738,0.6666666666666666
compas,1,correlation_remover,50,KNN,DP,0.6221646143875567,0.261843212994602,0.7777777777777777
compas,1,correlation_remover,50,KNN,DP,0.6228127025275437,0.2460951814985391,0.8888888888888888
compas,1,correlation_remover,50,KNN,DP,0.6234607906675308,0.230347150002476,1.0
compas,1,correlation_remover,50,KNN,TPR,0.6474400518470512,0.3150248051027639,0.0
compas,1,correlation_remover,50,KNN,TPR,0.6234607906675308,0.2442771084337349,0.1111111111111111
compas,1,correlation_remover,50,KNN,TPR,0.6228127025275437,0.2234437751004016,0.2222222222222222
compas,1,correlation_remover,50,KNN,TPR,0.6247569669475048,0.2442771084337349,0.3333333333333333
compas,1,correlation_remover,50,KNN,TPR,0.6254050550874919,0.2442771084337349,0.4444444444444444
compas,1,correlation_remover,50,KNN,TPR,0.6254050550874919,0.2442771084337349,0.5555555555555556
compas,1,correlation_remover,50,KNN,TPR,0.6247569669475048,0.2442771084337349,0.6666666666666666
compas,1,correlation_remover,50,KNN,TPR,0.6221646143875567,0.2418674698795181,0.7777777777777777
compas,1,correlation_remover,50,KNN,TPR,0.6228127025275437,0.2210341365461848,0.8888888888888888
compas,1,correlation_remover,50,KNN,TPR,0.6234607906675308,0.1793674698795181,1.0
compas,1,correlation_remover,50,KNN,FPR,0.6474400518470512,0.1534804753820034,0.0
compas,1,correlation_remover,50,KNN,FPR,0.6234607906675308,0.2469686875416389,0.1111111111111111
compas,1,correlation_remover,50,KNN,FPR,0.6228127025275437,0.2190206528980679,0.2222222222222222
compas,1,correlation_remover,50,KNN,FPR,0.6247569669475048,0.2443371085942705,0.3333333333333333
compas,1,correlation_remover,50,KNN,FPR,0.6254050550874919,0.2316788807461692,0.4444444444444444
compas,1,correlation_remover,50,KNN,FPR,0.6254050550874919,0.2343104596935376,0.5555555555555556
compas,1,correlation_remover,50,KNN,FPR,0.6247569669475048,0.2469686875416389,0.6666666666666666
compas,1,correlation_remover,50,KNN,FPR,0.6221646143875567,0.2316788807461692,0.7777777777777777
compas,1,correlation_remover,50,KNN,FPR,0.6228127025275437,0.2190206528980679,0.8888888888888888
compas,1,correlation_remover,50,KNN,FPR,0.6234607906675308,0.2190206528980679,1.0
compas,1,correlation_remover,50,KNN,EO,0.6474400518470512,0.3150248051027639,0.0
compas,1,correlation_remover,50,KNN,EO,0.6234607906675308,0.2469686875416389,0.1111111111111111
compas,1,correlation_remover,50,KNN,EO,0.6228127025275437,0.2234437751004016,0.2222222222222222
compas,1,correlation_remover,50,KNN,EO,0.6247569669475048,0.2443371085942705,0.3333333333333333
compas,1,correlation_remover,50,KNN,EO,0.6254050550874919,0.2442771084337349,0.4444444444444444
compas,1,correlation_remover,50,KNN,EO,0.6254050550874919,0.2442771084337349,0.5555555555555556
compas,1,correlation_remover,50,KNN,EO,0.6247569669475048,0.2469686875416389,0.6666666666666666
compas,1,correlation_remover,50,KNN,EO,0.6221646143875567,0.2418674698795181,0.7777777777777777
compas,1,correlation_remover,50,KNN,EO,0.6228127025275437,0.2210341365461848,0.8888888888888888
compas,1,correlation_remover,50,KNN,EO,0.6234607906675308,0.2190206528980679,1.0
compas,1,correlation_remover,1111,RF,DP,0.6766040181464679,0.3251572327044025,0.0
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.1111111111111111
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.2222222222222222
compas,1,correlation_remover,1111,RF,DP,0.659753726506805,0.3027484771950676,0.3333333333333333
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.4444444444444444
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.5555555555555556
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.6666666666666666
compas,1,correlation_remover,1111,RF,DP,0.659753726506805,0.3027484771950676,0.7777777777777777
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,0.8888888888888888
compas,1,correlation_remover,1111,RF,DP,0.6604018146467919,0.3027484771950676,1.0
compas,1,correlation_remover,1111,RF,TPR,0.6766040181464679,0.3661233167965981,0.0
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.1111111111111111
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.2222222222222222
compas,1,correlation_remover,1111,RF,TPR,0.659753726506805,0.4031626506024096,0.3333333333333333
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.4444444444444444
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.5555555555555556
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.6666666666666666
compas,1,correlation_remover,1111,RF,TPR,0.659753726506805,0.4031626506024096,0.7777777777777777
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,0.8888888888888888
compas,1,correlation_remover,1111,RF,TPR,0.6604018146467919,0.4031626506024096,1.0
compas,1,correlation_remover,1111,RF,FPR,0.6766040181464679,0.2111205432937181,0.0
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.1111111111111111
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.2222222222222222
compas,1,correlation_remover,1111,RF,FPR,0.659753726506805,0.1845900016498927,0.3333333333333333
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.4444444444444444
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.5555555555555556
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.6666666666666666
compas,1,correlation_remover,1111,RF,FPR,0.659753726506805,0.1845900016498927,0.7777777777777777
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,0.8888888888888888
compas,1,correlation_remover,1111,RF,FPR,0.6604018146467919,0.1877247978881372,1.0
compas,1,correlation_remover,1111,RF,EO,0.6766040181464679,0.3661233167965981,0.0
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.1111111111111111
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.2222222222222222
compas,1,correlation_remover,1111,RF,EO,0.659753726506805,0.4031626506024096,0.3333333333333333
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.4444444444444444
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.5555555555555556
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.6666666666666666
compas,1,correlation_remover,1111,RF,EO,0.659753726506805,0.4031626506024096,0.7777777777777777
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,0.8888888888888888
compas,1,correlation_remover,1111,RF,EO,0.6604018146467919,0.4031626506024096,1.0
compas,1,correlation_remover,1111,LR,DP,0.6811406351263772,0.3095518867924528,0.0
compas,1,correlation_remover,1111,LR,DP,0.6811406351263772,0.2685927672955974,0.1111111111111111
compas,1,correlation_remover,1111,LR,DP,0.6804925469863902,0.2477594339622641,0.2222222222222222
compas,1,correlation_remover,1111,LR,DP,0.6804925469863902,0.2244103773584905,0.3333333333333333
compas,1,correlation_remover,1111,LR,DP,0.679196370706416,0.1922562893081761,0.4444444444444444
compas,1,correlation_remover,1111,LR,DP,0.6772521062864549,0.1877088948787061,0.5555555555555556
compas,1,correlation_remover,1111,LR,DP,0.6740116655865198,0.1600359389038634,0.6666666666666666
compas,1,correlation_remover,1111,LR,DP,0.6746597537265068,0.148607367475292,0.7777777777777777
compas,1,correlation_remover,1111,LR,DP,0.6746597537265068,0.148607367475292,0.8888888888888888
compas,1,correlation_remover,1111,LR,DP,0.6740116655865198,0.2065476190476191,1.0
compas,1,correlation_remover,1111,LR,TPR,0.6811406351263772,0.3140326009922041,0.0
compas,1,correlation_remover,1111,LR,TPR,0.6811406351263772,0.2359319631467045,0.1111111111111111
compas,1,correlation_remover,1111,LR,TPR,0.6804925469863902,0.2110890162592116,0.2222222222222222
compas,1,correlation_remover,1111,LR,TPR,0.6804925469863902,0.2086793777049946,0.3333333333333333
compas,1,correlation_remover,1111,LR,TPR,0.679196370706416,0.1990408234881272,0.4444444444444444
compas,1,correlation_remover,1111,LR,TPR,0.6772521062864549,0.1942215463796934,0.5555555555555556
compas,1,correlation_remover,1111,LR,TPR,0.6740116655865198,0.167715522283308,0.6666666666666666
compas,1,correlation_remover,1111,LR,TPR,0.6746597537265068,0.1482980465551526,0.7777777777777777
compas,1,correlation_remover,1111,LR,TPR,0.6746597537265068,0.1482980465551526,0.8888888888888888
compas,1,correlation_remover,1111,LR,TPR,0.6740116655865198,0.2498572244431753,1.0
compas,1,correlation_remover,1111,LR,FPR,0.6811406351263772,0.215704584040747,0.0
compas,1,correlation_remover,1111,LR,FPR,0.6811406351263772,0.1946519524617996,0.1111111111111111
compas,1,correlation_remover,1111,LR,FPR,0.6804925469863902,0.1785229202037351,0.2222222222222222
compas,1,correlation_remover,1111,LR,FPR,0.6804925469863902,0.1691538974017321,0.3333333333333333
compas,1,correlation_remover,1111,LR,FPR,0.679196370706416,0.1180213191205862,0.4444444444444444
compas,1,correlation_remover,1111,LR,FPR,0.6772521062864549,0.1153897401732178,0.5555555555555556
compas,1,correlation_remover,1111,LR,FPR,0.6740116655865198,0.1089594498938214,0.6666666666666666
compas,1,correlation_remover,1111,LR,FPR,0.6746597537265068,0.1026898574173323,0.7777777777777777
compas,1,correlation_remover,1111,LR,FPR,0.6746597537265068,0.1349479219334614,0.8888888888888888
compas,1,correlation_remover,1111,LR,FPR,0.6740116655865198,0.1994640509657194,1.0
compas,1,correlation_remover,1111,LR,EO,0.6811406351263772,0.3140326009922041,0.0
compas,1,correlation_remover,1111,LR,EO,0.6811406351263772,0.2359319631467045,0.1111111111111111
compas,1,correlation_remover,1111,LR,EO,0.6804925469863902,0.2110890162592116,0.2222222222222222
compas,1,correlation_remover,1111,LR,EO,0.6804925469863902,0.2086793777049946,0.3333333333333333
compas,1,correlation_remover,1111,LR,EO,0.679196370706416,0.1990408234881272,0.4444444444444444
compas,1,correlation_remover,1111,LR,EO,0.6772521062864549,0.1942215463796934,0.5555555555555556
