dataset,split,method,seed,classifier,metric,acc,disp,hyp
adult,1,correlation_remover,1,LR,FPR,0.7606418246916854,0.07255735600834269,0.8888888888888888
adult,1,correlation_remover,1,LR,FPR,0.7602439994695663,0.07301861062088881,1.0
adult,1,correlation_remover,1,LR,EO,0.7634266012465191,0.2448292772911127,0.0
adult,1,correlation_remover,1,LR,EO,0.7634266012465191,0.24232771381393947,0.1111111111111111
adult,1,correlation_remover,1,LR,EO,0.7624983423949079,0.24170232294464616,0.2222222222222222
adult,1,correlation_remover,1,LR,EO,0.7618353003580427,0.24045154120605955,0.3333333333333333
adult,1,correlation_remover,1,LR,EO,0.7603766078769394,0.23482302338241978,0.4444444444444444
adult,1,correlation_remover,1,LR,EO,0.7602439994695663,0.23357224164383317,0.5555555555555556
adult,1,correlation_remover,1,LR,EO,0.7595809574327013,0.23294685077453986,0.6666666666666666
adult,1,correlation_remover,1,LR,EO,0.7601113910621934,0.23294685077453986,0.7777777777777777
adult,1,correlation_remover,1,LR,EO,0.7606418246916854,0.23169606903595324,0.8888888888888888
adult,1,correlation_remover,1,LR,EO,0.7602439994695663,0.22919450555878002,1.0
adult,1,correlation_remover,1,DT,DP,0.7963134862750298,0.166423561489508,0.0
adult,1,correlation_remover,1,DT,DP,0.7944569685718075,0.16209011608546364,0.1111111111111111
adult,1,correlation_remover,1,DT,DP,0.7940591433496884,0.16370915002523595,0.2222222222222222
adult,1,correlation_remover,1,DT,DP,0.7944569685718075,0.16269521768331383,0.3333333333333333
adult,1,correlation_remover,1,DT,DP,0.7945895769791805,0.16271150671982937,0.4444444444444444
adult,1,correlation_remover,1,DT,DP,0.7943243601644344,0.1643142516230861,0.5555555555555556
adult,1,correlation_remover,1,DT,DP,0.7947221853865535,0.16372543906175147,0.6666666666666666
adult,1,correlation_remover,1,DT,DP,0.7947221853865535,0.16290777757360758,0.7777777777777777
adult,1,correlation_remover,1,DT,DP,0.7943243601644344,0.16289148853709204,0.8888888888888888
adult,1,correlation_remover,1,DT,DP,0.7948547937939265,0.1631040484273858,1.0
adult,1,correlation_remover,1,DT,TPR,0.7963134862750298,0.07395809431254241,0.0
adult,1,correlation_remover,1,DT,TPR,0.7944569685718075,0.0836539023940322,0.1111111111111111
adult,1,correlation_remover,1,DT,TPR,0.7940591433496884,0.0866256338268972,0.2222222222222222
adult,1,correlation_remover,1,DT,TPR,0.7944569685718075,0.08787641556548381,0.3333333333333333
adult,1,correlation_remover,1,DT,TPR,0.7945895769791805,0.08725102469619045,0.4444444444444444
adult,1,correlation_remover,1,DT,TPR,0.7943243601644344,0.08725102469619045,0.5555555555555556
adult,1,correlation_remover,1,DT,TPR,0.7947221853865535,0.08302851152473895,0.6666666666666666
adult,1,correlation_remover,1,DT,TPR,0.7947221853865535,0.08787641556548381,0.7777777777777777
adult,1,correlation_remover,1,DT,TPR,0.7943243601644344,0.08787641556548381,0.8888888888888888
adult,1,correlation_remover,1,DT,TPR,0.7948547937939265,0.08427929326332556,1.0
adult,1,correlation_remover,1,DT,FPR,0.7963134862750298,0.0874694959764243,0.0
adult,1,correlation_remover,1,DT,FPR,0.7944569685718075,0.08083671797816375,0.1111111111111111
adult,1,correlation_remover,1,DT,FPR,0.7940591433496884,0.08261735077305006,0.2222222222222222
adult,1,correlation_remover,1,DT,FPR,0.7944569685718075,0.08083671797816375,0.3333333333333333
adult,1,correlation_remover,1,DT,FPR,0.7945895769791805,0.08101193140077854,0.4444444444444444
adult,1,correlation_remover,1,DT,FPR,0.7943243601644344,0.0830786053855962,0.5555555555555556
adult,1,correlation_remover,1,DT,FPR,0.7947221853865535,0.08296777761827961,0.6666666666666666
adult,1,correlation_remover,1,DT,FPR,0.7947221853865535,0.08101193140077854,0.7777777777777777
adult,1,correlation_remover,1,DT,FPR,0.7943243601644344,0.08112275916809511,0.8888888888888888
adult,1,correlation_remover,1,DT,FPR,0.7948547937939265,0.081759227203256,1.0
adult,1,correlation_remover,1,DT,EO,0.7963134862750298,0.0874694959764243,0.0
adult,1,correlation_remover,1,DT,EO,0.7944569685718075,0.0836539023940322,0.1111111111111111
adult,1,correlation_remover,1,DT,EO,0.7940591433496884,0.0866256338268972,0.2222222222222222
adult,1,correlation_remover,1,DT,EO,0.7944569685718075,0.08787641556548381,0.3333333333333333
adult,1,correlation_remover,1,DT,EO,0.7945895769791805,0.08725102469619045,0.4444444444444444
adult,1,correlation_remover,1,DT,EO,0.7943243601644344,0.08725102469619045,0.5555555555555556
adult,1,correlation_remover,1,DT,EO,0.7947221853865535,0.08302851152473895,0.6666666666666666
adult,1,correlation_remover,1,DT,EO,0.7947221853865535,0.08787641556548381,0.7777777777777777
adult,1,correlation_remover,1,DT,EO,0.7943243601644344,0.08787641556548381,0.8888888888888888
adult,1,correlation_remover,1,DT,EO,0.7948547937939265,0.08427929326332556,1.0
adult,1,correlation_remover,1,SVM,DP,0.8006895637183398,0.20254245380292835,0.0
adult,1,correlation_remover,1,SVM,DP,0.8014852141625779,0.2048977040482669,0.1111111111111111
adult,1,correlation_remover,1,SVM,DP,0.8000265216814746,0.20180623749736207,0.2222222222222222
adult,1,correlation_remover,1,SVM,DP,0.8005569553109667,0.19856816961781748,0.3333333333333333
adult,1,correlation_remover,1,SVM,DP,0.8001591300888476,0.19725942978743208,0.4444444444444444
adult,1,correlation_remover,1,SVM,DP,0.7993634796446095,0.1923363694064612,0.5555555555555556
adult,1,correlation_remover,1,SVM,DP,0.7979047871635062,0.1923852365160078,0.6666666666666666
adult,1,correlation_remover,1,SVM,DP,0.7984352207929982,0.18873753547679936,0.7777777777777777
adult,1,correlation_remover,1,SVM,DP,0.7980373955708792,0.18304568071723115,0.8888888888888888
adult,1,correlation_remover,1,SVM,DP,0.7965787030897759,0.18134439917928932,1.0
adult,1,correlation_remover,1,SVM,TPR,0.8006895637183398,0.2449170119814092,0.0
adult,1,correlation_remover,1,SVM,TPR,0.8014852141625779,0.250545529805049,0.1111111111111111
adult,1,correlation_remover,1,SVM,TPR,0.8000265216814746,0.24351100732922104,0.2222222222222222
adult,1,correlation_remover,1,SVM,TPR,0.8005569553109667,0.2369421535941978,0.3333333333333333
adult,1,correlation_remover,1,SVM,TPR,0.8001591300888476,0.2300628540319714,0.4444444444444444
adult,1,correlation_remover,1,SVM,TPR,0.7993634796446095,0.2213073818618651,0.5555555555555556
adult,1,correlation_remover,1,SVM,TPR,0.7979047871635062,0.2234984995118352,0.6666666666666666
adult,1,correlation_remover,1,SVM,TPR,0.7984352207929982,0.2352302023296935,0.7777777777777777
adult,1,correlation_remover,1,SVM,TPR,0.7980373955708792,0.22100143524954893,0.8888888888888888
adult,1,correlation_remover,1,SVM,TPR,0.7965787030897759,0.22788523402666233,1.0
adult,1,correlation_remover,1,SVM,FPR,0.8006895637183398,0.11376523090173694,0.0
adult,1,correlation_remover,1,SVM,FPR,0.8014852141625779,0.11462335447153098,0.1111111111111111
adult,1,correlation_remover,1,SVM,FPR,0.8000265216814746,0.1141156577469665,0.2222222222222222
adult,1,correlation_remover,1,SVM,FPR,0.8005569553109667,0.11084043334712523,0.3333333333333333
adult,1,correlation_remover,1,SVM,FPR,0.8001591300888476,0.11154128703758434,0.4444444444444444
adult,1,correlation_remover,1,SVM,FPR,0.7993634796446095,0.10850566171565605,0.5555555555555556
adult,1,correlation_remover,1,SVM,FPR,0.7979047871635062,0.10953899870806488,0.6666666666666666
adult,1,correlation_remover,1,SVM,FPR,0.7984352207929982,0.10410421609936923,0.7777777777777777
adult,1,correlation_remover,1,SVM,FPR,0.7980373955708792,0.10113297643273915,0.8888888888888888
adult,1,correlation_remover,1,SVM,FPR,0.7965787030897759,0.0997027704830824,1.0
adult,1,correlation_remover,1,SVM,EO,0.8006895637183398,0.2449170119814092,0.0
adult,1,correlation_remover,1,SVM,EO,0.8014852141625779,0.250545529805049,0.1111111111111111
adult,1,correlation_remover,1,SVM,EO,0.8000265216814746,0.24351100732922104,0.2222222222222222
adult,1,correlation_remover,1,SVM,EO,0.8005569553109667,0.2369421535941978,0.3333333333333333
adult,1,correlation_remover,1,SVM,EO,0.8001591300888476,0.2300628540319714,0.4444444444444444
adult,1,correlation_remover,1,SVM,EO,0.7993634796446095,0.2213073818618651,0.5555555555555556
adult,1,correlation_remover,1,SVM,EO,0.7979047871635062,0.2234984995118352,0.6666666666666666
adult,1,correlation_remover,1,SVM,EO,0.7984352207929982,0.2352302023296935,0.7777777777777777
adult,1,correlation_remover,1,SVM,EO,0.7980373955708792,0.22100143524954893,0.8888888888888888
adult,1,correlation_remover,1,SVM,EO,0.7965787030897759,0.22788523402666233,1.0
adult,1,correlation_remover,1,MLP,DP,0.821111258453786,0.20154641532870554,0.0
adult,1,correlation_remover,1,MLP,DP,0.8232329929717545,0.20619336450450437,0.1111111111111111
adult,1,correlation_remover,1,MLP,DP,0.8232329929717545,0.20370780196704158,0.2222222222222222
adult,1,correlation_remover,1,MLP,DP,0.8232329929717545,0.20455804152821655,0.3333333333333333
adult,1,correlation_remover,1,MLP,DP,0.8193873491579367,0.15001905737030755,0.4444444444444444
adult,1,correlation_remover,1,MLP,DP,0.821243866861159,0.20655092089225405,0.5555555555555556
adult,1,correlation_remover,1,MLP,DP,0.8205808248242938,0.20731971527085136,0.6666666666666666
adult,1,correlation_remover,1,MLP,DP,0.8203156080095478,0.20354170193951873,0.7777777777777777
adult,1,correlation_remover,1,MLP,DP,0.8209786500464129,0.20156270436522108,0.8888888888888888
adult,1,correlation_remover,1,MLP,DP,0.8197851743800557,0.13971443633915542,1.0
adult,1,correlation_remover,1,MLP,TPR,0.821111258453786,0.22691340361106987,0.0
adult,1,correlation_remover,1,MLP,TPR,0.8232329929717545,0.20297533080477453,0.1111111111111111
adult,1,correlation_remover,1,MLP,TPR,0.8232329929717545,0.1940601365061797,0.2222222222222222
adult,1,correlation_remover,1,MLP,TPR,0.8232329929717545,0.19578108620045798,0.3333333333333333
adult,1,correlation_remover,1,MLP,TPR,0.8193873491579367,0.0034171537066781665,0.4444444444444444
adult,1,correlation_remover,1,MLP,TPR,0.821243866861159,0.25052753294550106,0.5555555555555556
adult,1,correlation_remover,1,MLP,TPR,0.8205808248242938,0.2511529238147943,0.6666666666666666
adult,1,correlation_remover,1,MLP,TPR,0.8203156080095478,0.2262880127417765,0.7777777777777777
adult,1,correlation_remover,1,MLP,TPR,0.8209786500464129,0.2425526745582896,0.8888888888888888
adult,1,correlation_remover,1,MLP,TPR,0.8197851743800557,0.0009560831634879419,1.0
adult,1,correlation_remover,1,MLP,FPR,0.821111258453786,0.09904835890464167,0.0
adult,1,correlation_remover,1,MLP,FPR,0.8232329929717545,0.10277744939920795,0.1111111111111111
adult,1,correlation_remover,1,MLP,FPR,0.8232329929717545,0.10075721752640866,0.2222222222222222
adult,1,correlation_remover,1,MLP,FPR,0.8232329929717545,0.1018549401741157,0.3333333333333333
adult,1,correlation_remover,1,MLP,FPR,0.8193873491579367,0.06716796000911956,0.4444444444444444
adult,1,correlation_remover,1,MLP,FPR,0.821243866861159,0.10065377827691321,0.5555555555555556
adult,1,correlation_remover,1,MLP,FPR,0.8205808248242938,0.10162272961402383,0.6666666666666666
adult,1,correlation_remover,1,MLP,FPR,0.8203156080095478,0.10197315645925338,0.7777777777777777
adult,1,correlation_remover,1,MLP,FPR,0.8209786500464129,0.0965204303072779,0.8888888888888888
adult,1,correlation_remover,1,MLP,FPR,0.8197851743800557,0.05807902758661454,1.0
adult,1,correlation_remover,1,MLP,EO,0.821111258453786,0.22691340361106987,0.0
adult,1,correlation_remover,1,MLP,EO,0.8232329929717545,0.20297533080477453,0.1111111111111111
adult,1,correlation_remover,1,MLP,EO,0.8232329929717545,0.1940601365061797,0.2222222222222222
adult,1,correlation_remover,1,MLP,EO,0.8232329929717545,0.19578108620045798,0.3333333333333333
adult,1,correlation_remover,1,MLP,EO,0.8193873491579367,0.06716796000911956,0.4444444444444444
adult,1,correlation_remover,1,MLP,EO,0.821243866861159,0.25052753294550106,0.5555555555555556
adult,1,correlation_remover,1,MLP,EO,0.8205808248242938,0.2511529238147943,0.6666666666666666
adult,1,correlation_remover,1,MLP,EO,0.8203156080095478,0.2262880127417765,0.7777777777777777
adult,1,correlation_remover,1,MLP,EO,0.8209786500464129,0.2425526745582896,0.8888888888888888
adult,1,correlation_remover,1,MLP,EO,0.8197851743800557,0.05807902758661454,1.0
adult,1,correlation_remover,1,KNN,DP,0.806656942050126,0.16100701551951996,0.0
adult,1,correlation_remover,1,KNN,DP,0.8148786633072537,0.19262130718314413,0.1111111111111111
adult,1,correlation_remover,1,KNN,DP,0.8098395438270787,0.18902327566907418,0.2222222222222222
adult,1,correlation_remover,1,KNN,DP,0.8101047606418247,0.19132885638927427,0.3333333333333333
adult,1,correlation_remover,1,KNN,DP,0.8082482429386023,0.18907294519421264,0.4444444444444444
adult,1,correlation_remover,1,KNN,DP,0.8074525924943642,0.19312867456190114,0.5555555555555556
adult,1,correlation_remover,1,KNN,DP,0.8071873756796181,0.19648156811264633,0.6666666666666666
adult,1,correlation_remover,1,KNN,DP,0.8037395570879193,0.18203977253122802,0.7777777777777777
adult,1,correlation_remover,1,KNN,DP,0.8038721654952924,0.18364331985007665,0.8888888888888888
adult,1,correlation_remover,1,KNN,DP,0.8045352075321576,0.19303094034280802,1.0
adult,1,correlation_remover,1,KNN,TPR,0.806656942050126,0.03752570176504205,0.0
adult,1,correlation_remover,1,KNN,TPR,0.8148786633072537,0.11273682742361457,0.1111111111111111
adult,1,correlation_remover,1,KNN,TPR,0.8098395438270787,0.1116457678135166,0.2222222222222222
adult,1,correlation_remover,1,KNN,TPR,0.8101047606418247,0.12415808441426968,0.3333333333333333
adult,1,correlation_remover,1,KNN,TPR,0.8082482429386023,0.09975884208205671,0.4444444444444444
adult,1,correlation_remover,1,KNN,TPR,0.8074525924943642,0.12196696676429963,0.5555555555555556
adult,1,correlation_remover,1,KNN,TPR,0.8071873756796181,0.11305177246570475,0.6666666666666666
adult,1,correlation_remover,1,KNN,TPR,0.8037395570879193,0.09710655490616887,0.7777777777777777
adult,1,correlation_remover,1,KNN,TPR,0.8038721654952924,0.08850180643477706,0.8888888888888888
adult,1,correlation_remover,1,KNN,TPR,0.8045352075321576,0.09960361916845517,1.0
adult,1,correlation_remover,1,KNN,FPR,0.806656942050126,0.0871697332533966,0.0
adult,1,correlation_remover,1,KNN,FPR,0.8148786633072537,0.10376751078723602,0.1111111111111111
adult,1,correlation_remover,1,KNN,FPR,0.8098395438270787,0.1031130992087953,0.2222222222222222
adult,1,correlation_remover,1,KNN,FPR,0.8101047606418247,0.10427520751180053,0.3333333333333333
adult,1,correlation_remover,1,KNN,FPR,0.8082482429386023,0.10509744399503493,0.4444444444444444
adult,1,correlation_remover,1,KNN,FPR,0.8074525924943642,0.1068780767899212,0.5555555555555556
adult,1,correlation_remover,1,KNN,FPR,0.8071873756796181,0.11215558951928192,0.6666666666666666
adult,1,correlation_remover,1,KNN,FPR,0.8037395570879193,0.10171139182787708,0.7777777777777777
adult,1,correlation_remover,1,KNN,FPR,0.8038721654952924,0.10340969542418535,0.8888888888888888
adult,1,correlation_remover,1,KNN,FPR,0.8045352075321576,0.11185160478607073,1.0
adult,1,correlation_remover,1,KNN,EO,0.806656942050126,0.0871697332533966,0.0
adult,1,correlation_remover,1,KNN,EO,0.8148786633072537,0.11273682742361457,0.1111111111111111
adult,1,correlation_remover,1,KNN,EO,0.8098395438270787,0.1116457678135166,0.2222222222222222
adult,1,correlation_remover,1,KNN,EO,0.8101047606418247,0.12415808441426968,0.3333333333333333
adult,1,correlation_remover,1,KNN,EO,0.8082482429386023,0.10509744399503493,0.4444444444444444
adult,1,correlation_remover,1,KNN,EO,0.8074525924943642,0.12196696676429963,0.5555555555555556
adult,1,correlation_remover,1,KNN,EO,0.8071873756796181,0.11305177246570475,0.6666666666666666
adult,1,correlation_remover,1,KNN,EO,0.8037395570879193,0.10171139182787708,0.7777777777777777
adult,1,correlation_remover,1,KNN,EO,0.8038721654952924,0.10340969542418535,0.8888888888888888
adult,1,correlation_remover,1,KNN,EO,0.8045352075321576,0.11185160478607073,1.0
adult,1,correlation_remover,100,RF,DP,0.8126243203819122,0.18999074814822542,0.0
adult,1,correlation_remover,100,RF,DP,0.8146134464925077,0.1894345136599218,0.1111111111111111
adult,1,correlation_remover,100,RF,DP,0.8142156212703885,0.18984334440399378,0.2222222222222222
adult,1,correlation_remover,100,RF,DP,0.8140830128630155,0.18864943024480896,0.3333333333333333
adult,1,correlation_remover,100,RF,DP,0.8138177960482694,0.1894345136599218,0.4444444444444444
adult,1,correlation_remover,100,RF,DP,0.8142156212703885,0.18727553426836147,0.5555555555555556
adult,1,correlation_remover,100,RF,DP,0.8135525792335234,0.18925453184265914,0.6666666666666666
adult,1,correlation_remover,100,RF,DP,0.8142156212703885,0.18845315939103074,0.7777777777777777
adult,1,correlation_remover,100,RF,DP,0.8138177960482694,0.18904197195236538,0.8888888888888888
adult,1,correlation_remover,100,RF,DP,0.8143482296777615,0.18982705536747824,1.0
adult,1,correlation_remover,100,RF,TPR,0.8126243203819122,0.07941789157791967,0.0
adult,1,correlation_remover,100,RF,TPR,0.8146134464925077,0.08129406418579965,0.1111111111111111
adult,1,correlation_remover,100,RF,TPR,0.8142156212703885,0.08004328244721304,0.2222222222222222
adult,1,correlation_remover,100,RF,TPR,0.8140830128630155,0.07879250070862642,0.3333333333333333
adult,1,correlation_remover,100,RF,TPR,0.8138177960482694,0.07941789157791967,0.4444444444444444
adult,1,correlation_remover,100,RF,TPR,0.8142156212703885,0.07691632810074644,0.5555555555555556
adult,1,correlation_remover,100,RF,TPR,0.8135525792335234,0.0775417189700397,0.6666666666666666
adult,1,correlation_remover,100,RF,TPR,0.8142156212703885,0.07879250070862642,0.7777777777777777
adult,1,correlation_remover,100,RF,TPR,0.8138177960482694,0.07879250070862642,0.8888888888888888
adult,1,correlation_remover,100,RF,TPR,0.8143482296777615,0.08129406418579965,1.0
adult,1,correlation_remover,100,RF,FPR,0.8126243203819122,0.10293049726835943,0.0
adult,1,correlation_remover,100,RF,FPR,0.8146134464925077,0.10099259459413815,0.1111111111111111
adult,1,correlation_remover,100,RF,FPR,0.8142156212703885,0.10202593158654696,0.2222222222222222
adult,1,correlation_remover,100,RF,FPR,0.8140830128630155,0.10099259459413815,0.3333333333333333
adult,1,correlation_remover,100,RF,FPR,0.8138177960482694,0.10185071816393221,0.4444444444444444
adult,1,correlation_remover,100,RF,FPR,0.8142156212703885,0.09984842983441275,0.5555555555555556
adult,1,correlation_remover,100,RF,FPR,0.8135525792335234,0.10231197277647833,0.6666666666666666
adult,1,correlation_remover,100,RF,FPR,0.8142156212703885,0.10070655340420681,0.7777777777777777
adult,1,correlation_remover,100,RF,FPR,0.8138177960482694,0.10156467697400084,0.8888888888888888
adult,1,correlation_remover,100,RF,FPR,0.8143482296777615,0.10156467697400084,1.0
adult,1,correlation_remover,100,RF,EO,0.8126243203819122,0.10293049726835943,0.0
adult,1,correlation_remover,100,RF,EO,0.8146134464925077,0.10099259459413815,0.1111111111111111
adult,1,correlation_remover,100,RF,EO,0.8142156212703885,0.10202593158654696,0.2222222222222222
adult,1,correlation_remover,100,RF,EO,0.8140830128630155,0.10099259459413815,0.3333333333333333
adult,1,correlation_remover,100,RF,EO,0.8138177960482694,0.10185071816393221,0.4444444444444444
adult,1,correlation_remover,100,RF,EO,0.8142156212703885,0.09984842983441275,0.5555555555555556
adult,1,correlation_remover,100,RF,EO,0.8135525792335234,0.10231197277647833,0.6666666666666666
adult,1,correlation_remover,100,RF,EO,0.8142156212703885,0.10070655340420681,0.7777777777777777
adult,1,correlation_remover,100,RF,EO,0.8138177960482694,0.10156467697400084,0.8888888888888888
adult,1,correlation_remover,100,RF,EO,0.8143482296777615,0.10156467697400084,1.0
adult,1,correlation_remover,100,LR,DP,0.7634266012465191,0.12985306968096758,0.0
adult,1,correlation_remover,100,LR,DP,0.7634266012465191,0.12828290285074187,0.1111111111111111
adult,1,correlation_remover,100,LR,DP,0.7624983423949079,0.12865915552178278,0.2222222222222222
adult,1,correlation_remover,100,LR,DP,0.7618353003580427,0.128855426375561,0.3333333333333333
adult,1,correlation_remover,100,LR,DP,0.7603766078769394,0.12808663199696366,0.4444444444444444
adult,1,correlation_remover,100,LR,DP,0.7602439994695663,0.12749781943562902,0.5555555555555556
adult,1,correlation_remover,100,LR,DP,0.7595809574327013,0.12808663199696366,0.6666666666666666
adult,1,correlation_remover,100,LR,DP,0.7601113910621934,0.1273015485818508,0.7777777777777777
adult,1,correlation_remover,100,LR,DP,0.7606418246916854,0.12573138175162507,0.8888888888888888
adult,1,correlation_remover,100,LR,DP,0.7602439994695663,0.1253551290805842,1.0
adult,1,correlation_remover,100,LR,TPR,0.7634266012465191,0.2448292772911127,0.0
adult,1,correlation_remover,100,LR,TPR,0.7634266012465191,0.24232771381393947,0.1111111111111111
adult,1,correlation_remover,100,LR,TPR,0.7624983423949079,0.24170232294464616,0.2222222222222222
adult,1,correlation_remover,100,LR,TPR,0.7618353003580427,0.24045154120605955,0.3333333333333333
adult,1,correlation_remover,100,LR,TPR,0.7603766078769394,0.23482302338241978,0.4444444444444444
adult,1,correlation_remover,100,LR,TPR,0.7602439994695663,0.23357224164383317,0.5555555555555556
adult,1,correlation_remover,100,LR,TPR,0.7595809574327013,0.23294685077453986,0.6666666666666666
