dataset,epsilon,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,acc_tr_post,disc_tr_post,acc_te_post,disc_te_post
1,0.6,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.6,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.6,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.65,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.65,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.65,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.7,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.7,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.7,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.75,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.75,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.75,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.8,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.8,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.8,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.85,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.85,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.85,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,0.9,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,0.9,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,0.9,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
1,75,1,71.058,-0.0001024,71.084,-0.0004481,71.058,-0.0001024,71.084,-0.0004481
1,75,2,71.257,-0.0001024,70.281,-0.0004481,71.257,-0.0001024,70.281,-0.0004481
1,75,3,71.856,-0.0001024,69.88,-0.0004481,71.856,-0.0001024,69.88,-0.0004481
2,0,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.01,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.01,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.01,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.05,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.05,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.05,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.1,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.1,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.1,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.15,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.15,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.15,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.2,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.2,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.2,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.25,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.25,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.25,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.3,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.3,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.3,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.35,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.35,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.35,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.4,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.4,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.4,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.45,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.45,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.45,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.5,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.5,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.5,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.55,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.55,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.55,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.6,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.6,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.6,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.65,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.65,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.65,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.7,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.7,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.7,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.75,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.75,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.75,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.8,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.8,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.8,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.85,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.85,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.85,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,0.9,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,0.9,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,0.9,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
2,75,1,70.06,-0.0001024,68.675,-0.0004481,70.06,-0.0001024,68.675,-0.0004481
2,75,2,70.259,-0.0001024,69.478,-0.0004481,70.259,-0.0001024,69.478,-0.0004481
2,75,3,72.255,-0.0001024,70.281,-0.0004481,72.255,-0.0001024,70.281,-0.0004481
3,0,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.01,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.01,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.01,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.05,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.05,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.05,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.1,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.1,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.1,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.15,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.15,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.15,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.2,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.2,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.2,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.25,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.25,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.25,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.3,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.3,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.3,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.35,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.35,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.35,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.4,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.4,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.4,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.45,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.45,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.45,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.5,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.5,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.5,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.55,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.55,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.55,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.6,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.6,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.6,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.65,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.65,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.65,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.7,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.7,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.7,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.75,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.75,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.75,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.8,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.8,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.8,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.85,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.85,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.85,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,0.9,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,0.9,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,0.9,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
3,75,1,70.06,-0.0001024,70.281,-0.0004481,70.06,-0.0001024,70.281,-0.0004481
3,75,2,71.457,-0.0001024,69.478,-0.0004481,71.457,-0.0001024,69.478,-0.0004481
3,75,3,78.044,-0.0001024,66.265,-0.0004481,78.044,-0.0001024,66.265,-0.0004481
4,0,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.01,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.01,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.01,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.05,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.05,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.05,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.1,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.1,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.1,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.15,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.15,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.15,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.2,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.2,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.2,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.25,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.25,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.25,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.3,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.3,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.3,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.35,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.35,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.35,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.4,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.4,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.4,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.45,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.45,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.45,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.5,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.5,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.5,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.55,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.55,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.55,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.6,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.6,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.6,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.65,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.65,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.65,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.7,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.7,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.7,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.75,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.75,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.75,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.8,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.8,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.8,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.85,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.85,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.85,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,0.9,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,0.9,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,0.9,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
4,75,1,71.058,-0.0001024,71.486,-0.0004481,71.058,-0.0001024,71.486,-0.0004481
4,75,2,73.653,-0.0001024,69.478,-0.0004481,73.653,-0.0001024,69.478,-0.0004481
4,75,3,75.25,-0.0001024,69.88,-0.0004481,75.25,-0.0001024,69.88,-0.0004481
5,0,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.01,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.01,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.01,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.05,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.05,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.05,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.1,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.1,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.1,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.15,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.15,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.15,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
