"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,803.0,1.879539966583252,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,704.0,1.4070110321044922,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,688.0,1.5253229141235352,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1391.0,2.2117888927459717,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1029.0,2.2230958938598633,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1391.0,2.0536701679229736,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1391.0,2.1052892208099365,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1391.0,2.027108907699585,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-312.0,0.78,0.0,1391.0,2.0819642543792725,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.2954769134521484,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,1716.0,1.692375898361206,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.0643010139465332,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.052004098892212,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.045583724975586,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.0620031356811523,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
"FlowOCT","compas_trial2_enc.csv","SP",0.3,50,2,0.0,60,2,-311.0,0.78,0.0,779.0,1.1583750247955322,0.72,0.76,2,0.6428571428571428,0.3571428571428571,0.7272727272727273,0.16666666666666666,0.2272727272727273,0.09090909090909091
