approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,adult_enc.csv,CSP,0.01,22723,1,0,10800,9,17578,0.773577433,9.551712368,10,10800.2894,0.767203255,0.776110069,1,0.195430863,0.019587401,0.207499945,0.021345832,0.197275195,0.025722932,0.326185958,0,0.309723705,0,0.322433404,1.11E-16,0.010980227,0.008189268,0.008307874,0.029699915,0.044606985,0.019718667,0.029699915,0.044606985,0.019718667
FlowOCT,adult_enc.csv,CSP,0.05,22723,1,0,10800,9,17578,0.773577433,21.22539538,1,10800.34684,0.767203255,0.776110069,1,0.195430863,0.019587401,0.207499945,0.021345832,0.197275195,0.025722932,0.326185958,0,0.309723705,0,0.322433404,1.11E-16,0.010980227,0.008189268,0.008307874,0.029699915,0.044606985,0.019718667,0.029699915,0.044606985,0.019718667
FlowOCT,adult_enc.csv,CSP,0.15,22723,1,0,10800,2,17630,0.775865863,0,55,8273.452878,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.1,22723,1,0,10800,2,17630,0.775865863,0,63,10275.00491,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.25,22723,1,0,10800,9,17630,0.775865863,2.047646058,46,10800.31618,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.2,22723,1,0,10800,2,17630,0.775865863,0,55,8718.035692,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.35,22723,1,0,10800,2,17630,0.775865863,0,59,6884.154826,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.3,22723,1,0,10800,2,17630,0.775865863,0,81,7466.027089,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.45,22723,1,0,10800,2,17630,0.775865863,0,57,5230.128935,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.4,22723,1,0,10800,2,17630,0.775865863,0,57,8783.697915,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.55,22723,1,0,10800,2,17630,0.775865863,0,55,9325.097623,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.5,22723,1,0,10800,9,17630,0.775865863,7.629041407,27,10801.14002,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,CSP,0.6,22723,1,0,10800,2,17630,0.775865863,0,53,8920.306357,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,EOdds,0.01,22723,1,0,10800,9,17151,0.7547859,13.36365227,11,10800.81194,0.746683177,0.752345216,1,0.195430863,0,0.207499945,0,0.197275195,0,0.326185958,0,0.309723705,0,0.322433404,0,0,0,0,0,0,0,0,0,0
FlowOCT,adult_enc.csv,EOdds,0.05,22723,1,0,10800,9,17151,0.7547859,30.45303481,2,10800.37735,0.746683177,0.752345216,1,0.195430863,0,0.207499945,0,0.197275195,0,0.326185958,0,0.309723705,0,0.322433404,0,0,0,0,0,0,0,0,0,0
FlowOCT,adult_enc.csv,EOdds,0.15,22723,1,0,10800,2,17630,0.775865863,0,55,7438.11953,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,EOdds,0.1,22723,1,0,10800,2,17630,0.775865863,0,49,9319.683904,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,EOdds,0.25,22723,1,0,10800,9,17630,0.775865863,13.59047079,7,10800.60005,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
FlowOCT,adult_enc.csv,EOdds,0.2,22723,1,0,10800,2,17630,0.775865863,0,57,9646.606284,0.76684946,0.774948629,1,0.195430863,0.036894893,0.207499945,0.040104971,0.197275195,0.039619645,0.326185958,0.066001995,0.309723705,0.074108481,0.322433404,0.071386542,0.007862026,0.01445555,0.004147809,0.019819449,0.038567052,0.009691766,0.019819449,0.038567052,0.009691766
