"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.4851410388946533,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.48135995864868164,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.48801612854003906,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.4938488006591797,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.48723292350769043,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.49202394485473633,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,1424.0,1.5739352703094482,0.6923076923076923,0.6153846153846154,2,0.5,0.5,0.75,0.0,0.4,0.2
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.4777228832244873,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,420.0,0.4759831428527832,0.6153846153846154,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,518.0,0.47702693939208984,0.6923076923076923,0.6153846153846154,2,0.5,0.5,0.75,0.0,0.4,0
"FlowOCT","compas_trial_enc.csv","None",0.5,24,2,0.0,600,2,-148.0,0.8333333333333334,0.0,518.0,0.4791250228881836,0.6923076923076923,0.6153846153846154,2,0.5,0.5,0.75,0.0,0.4,0
