"FlowOCT","compas_enc.csv","SP",0.01,3101,2,0.0,10,9,-19873.4330733845,0.6230248306997742,4.511987732030325,11.0,19.653985023498535,0,0,0,0,0.627349319507453,0.6328534031413613,1,0.4125000000000001,0.2,0.40723496243443025,0.5,0.8,0.17317708333333331
"FlowOCT","compas_enc.csv","SP",0.01,3101,2,0.0,10,9,-19563.393782896834,0.6742986133505321,2.9987004209334134,244.0,14.891694068908691,0,0,0,0,0.6830848995463383,0.6852094240837696,1,0.4125000000000001,0.11257485029940117,0.40723496243443025,0.23493975903614456,0.8,0.43431001890359167
