approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,EOdds,0.45,3101,1,0,10800,2,1801,0.580780393,0,48,123.7808311,0.553467272,0.568717277,1,0.331754658,0.3125,0.211919699,0.26348808,0.393410853,0.5,1,0.422632794,0.714285714,0.444444444,1,1,0.307692308,0.251928021,0.204819277,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667
FlowOCT,compas_enc.csv,EOdds,0.4,3101,1,0,10800,2,1801,0.580780393,0,60,169.1957874,0.553467272,0.568717277,1,0.331754658,0.3125,0.211919699,0.26348808,0.393410853,0.5,1,0.422632794,0.714285714,0.444444444,1,1,0.307692308,0.251928021,0.204819277,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667
FlowOCT,compas_enc.csv,EOdds,0.55,3101,1,0,10800,2,1838,0.592712028,0,43,145.7698212,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOdds,0.5,3101,1,0,10800,2,1801,0.580780393,0,48,132.6322114,0.553467272,0.568717277,1,0.331754658,0.3125,0.211919699,0.26348808,0.393410853,0.5,1,0.422632794,0.714285714,0.444444444,1,1,0.307692308,0.251928021,0.204819277,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667
FlowOCT,compas_enc.csv,EOdds,0.6,3101,1,0,10800,2,1838,0.592712028,0,71,138.5566108,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOpp,0.01,3101,1,0,10800,2,1691,0.545307965,0,43,95.62325764,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.05,3101,1,0,10800,2,1691,0.545307965,0,41,141.7173419,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.15,3101,1,0,10800,2,1691,0.545307965,0,61,125.6951663,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.1,3101,1,0,10800,2,1691,0.545307965,0,46,147.4454172,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.25,3101,1,0,10800,2,1691,0.545307965,0,53,87.3353796,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.2,3101,1,0,10800,2,1691,0.545307965,0,40,133.5413256,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.35,3101,1,0,10800,2,1801,0.580780393,0,66,82.63196039,0.553467272,0.568717277,1,0.331754658,0.3125,0.211919699,0.26348808,0.393410853,0.5,1,0.422632794,0.714285714,0.444444444,1,1,0.307692308,0.251928021,0.204819277,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667
FlowOCT,compas_enc.csv,EOpp,0.3,3101,1,0,10800,2,1691,0.545307965,0,48,106.273453,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.45,3101,1,0,10800,2,1838,0.592712028,0,65,99.27711797,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOpp,0.4,3101,1,0,10800,2,1838,0.592712028,0,55,110.3911912,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOpp,0.55,3101,1,0,10800,2,1838,0.592712028,0,45,76.27410698,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOpp,0.5,3101,1,0,10800,2,1838,0.592712028,0,65,84.6736176,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,EOpp,0.6,3101,1,0,10800,2,1838,0.592712028,0,60,100.3079135,0.60985094,0.602748691,1,0.331754658,0.4875,0.211919699,0.288476365,0.393410853,0.265116279,1,1,0.714285714,1,1,1,0.519230769,0.573264781,0.592592593,0.350877193,0.428571429,0.347826087,0.519230769,0.573264781,0.592592593
FlowOCT,compas_enc.csv,None,1,3101,1,0,10800,2,2028,0.653982586,0,39,49.54475522,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
