"FlowOCT","compas_trial_enc.csv","SP",0.01,12,2,0.0,600,2,-74.0,0.8333333333333334,0.0,0.0,0.07647395133972168,0.5714285714285714,0.8333333333333334,2,0.5,0.0,1.0,0.0,0.5,0
"FlowOCT","compas_trial_enc.csv","SP",0.01,24,2,0.0,600,2,-152.0,0.6666666666666666,0.0,1.0,0.12751102447509766,0.5384615384615384,0.6923076923076923,2,0.5,0.0,0.75,0.0,0.4,0
