"FlowOCT","compas_enc.csv","CSP",0.2,4629,2,0.0,60,9,3126.0,0.6753078418664938,47.12092130518234,0.0,66.90368509292603,0.6966947504860661,0.6825916230366492,5,0.5882352941176471,0.27450980392156865,0.583030303030303,0.336969696969697,0.65,0.202599084580629,0,0,0,0,0,0,1.1102230246251565e-16,0.13972055888223553,0.0,0.1308139534883721,0.0,0.13953488372093023
"FlowOCT","compas_enc.csv","CSP",0.2,4629,2,0.0,60,9,3126.0,0.6753078418664938,47.12092130518234,0.0,66.16511583328247,0.6966947504860661,0.6825916230366492,5,0.5882352941176471,0.27450980392156865,0.583030303030303,0.336969696969697,0.65,0.202599084580629,0.7037037037037037,0.0,0.8381294964028777,1.0,1.0,0.0,1.1102230246251565e-16,0.13972055888223553,0.0,0.1308139534883721,0.0,0.13953488372093023,0.0,0.2142857142857143,0,0.5,0.0,0.7391304347826086
"FlowOCT","compas_enc.csv","CSP",0.2,4629,2,0.0,60,9,3126.0,0.6753078418664938,47.12092130518234,0.0,66.168447971344,0.6966947504860661,0.6825916230366492,5,0.5882352941176471,0.27450980392156865,0.583030303030303,0.336969696969697,0.65,0.202599084580629,0.7037037037037037,0.0,0.8381294964028777,1.0,1.0,0.0,1.1102230246251565e-16,0.13972055888223553,0.0,0.1308139534883721,0.0,0.13953488372093023
