sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
4,0.1,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.1,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.15,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.15,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.15,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.2,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.2,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.2,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.25,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.25,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.25,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.3,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.3,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.3,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.35,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.35,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.35,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.4,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.4,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.4,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.45,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.45,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.45,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.5,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.5,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.5,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.55,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.55,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.55,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.6,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.6,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.6,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.65,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.65,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.65,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
