approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,german_enc.csv,CSP,0.17,502,2,0,10800,2,362,0.721115538,0,9771,1752.812019,0.724,0.701612903,1,0.165711308,0.041427827,0.1875,0.083333333,0.175,0.163043478,0.8,0.090909091,1,0,1,1,0.1,0.282352941,0.315789474,0.038961039,0.056338028,0.123287671,0.1,0.282352941,0.315789474
FlowOCT,german_enc.csv,CSP,0.18,502,2,0,10800,2,362,0.721115538,0,12749,1198.094059,0.724,0.705645161,1,0.165711308,0.036477332,0.1875,0.083333333,0.175,0.163043478,0.8,0.1,1,0,1,1,0.1,0.282352941,0.315789474,0.045454545,0.056338028,0.123287671,0.1,0.282352941,0.315789474
FlowOCT,german_enc.csv,CSP,0.19,502,2,0,10800,2,363,0.72310757,0,7722,1064.774834,0.712,0.693548387,1,0.165711308,0.041427827,0.1875,0.037916667,0.175,0.130434783,0.8,0.181818182,1,0.666666667,1,1,0.1,0.245098039,0.285714286,0.032467532,0.056338028,0.123287671,0.1,0.245098039,0.285714286
FlowOCT,german_enc.csv,CSP,0.1,502,2,0,10800,2,362,0.721115538,0,6364,540.6173902,0.724,0.705645161,1,0.165711308,0.036477332,0.1875,0.083333333,0.175,0.163043478,0.8,0.1,1,0,1,1,0.1,0.282352941,0.315789474,0.045454545,0.056338028,0.123287671,0.1,0.282352941,0.315789474
FlowOCT,german_enc.csv,CSP,0.21,502,2,0,10800,2,363,0.72310757,0,15471,1380.151197,0.724,0.705645161,1,0.165711308,0.041427827,0.1875,0.083333333,0.175,0.163043478,0.8,0.181818182,1,0,1,1,0.1,0.282352941,0.315789474,0.032467532,0.056338028,0.123287671,0.1,0.282352941,0.315789474
FlowOCT,german_enc.csv,CSP,0.22,502,2,0,10800,2,363,0.72310757,0,14210,495.3840117,0.712,0.693548387,1,0.165711308,0.041427827,0.1875,0.037916667,0.175,0.130434783,0.8,0.181818182,1,0.666666667,1,1,0.1,0.245098039,0.285714286,0.032467532,0.056338028,0.123287671,0.1,0.245098039,0.285714286
FlowOCT,german_enc.csv,CSP,0.23,502,2,0,10800,2,368,0.733067729,0,15490,2130.71522,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.24,502,2,0,10800,2,368,0.733067729,0,16726,1596.343038,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.25,502,2,0,10800,2,368,0.733067729,0,9166,1514.925044,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.26,502,2,0,10800,2,368,0.733067729,0,14198,2180.116869,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.27,502,2,0,10800,2,368,0.733067729,0,15284,2341.01668,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.28,502,2,0,10800,2,368,0.733067729,0,9936,1270.669524,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.29,502,2,0,10800,2,368,0.733067729,0,11127,1156.689118,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.2,502,2,0,10800,2,363,0.72310757,0,10140,1208.974766,0.712,0.693548387,1,0.165711308,0.041427827,0.1875,0.037916667,0.175,0.130434783,0.8,0.181818182,1,0.666666667,1,1,0.1,0.245098039,0.285714286,0.032467532,0.056338028,0.123287671,0.1,0.245098039,0.285714286
FlowOCT,german_enc.csv,CSP,0.31,502,2,0,10800,2,368,0.733067729,0,17696,3122.32833,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.32,502,2,0,10800,2,368,0.733067729,0,28506,3798.367194,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.33,502,2,0,10800,2,368,0.733067729,0,13580,1028.553043,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.34,502,2,0,10800,2,368,0.733067729,0,11469,1240.233275,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.35,502,2,0,10800,2,368,0.733067729,0,16900,2202.006281,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.36,502,2,0,10800,2,368,0.733067729,0,16432,1619.514292,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.37,502,2,0,10800,2,368,0.733067729,0,16276,2740.63112,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.38,502,2,0,10800,2,368,0.733067729,0,11418,1689.327326,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.39,502,2,0,10800,2,368,0.733067729,0,9545,1079.749171,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.3,502,2,0,10800,2,368,0.733067729,0,12982,1367.501992,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.41,502,2,0,10800,2,368,0.733067729,0,15797,1841.985544,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.42,502,2,0,10800,2,368,0.733067729,0,18031,1678.785516,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.43,502,2,0,10800,2,368,0.733067729,0,10401,1266.691367,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
