approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,german_train_calibration_1.csv,1,SP,0.24,501,1,2,0,10800,2,369,0.736526946,0,108521,3265.11609,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.25,501,1,2,0,10800,2,369,0.736526946,0,105678,3011.746642,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.26,501,1,2,0,10800,2,369,0.736526946,0,126305,3115.395095,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.27,501,1,2,0,10800,2,369,0.736526946,0,122081,3071.296122,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.28,501,1,2,0,10800,2,369,0.736526946,0,87901,2627.859514,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.29,501,1,2,0,10800,2,369,0.736526946,0,144281,2866.759915,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.2,501,1,2,0,10800,2,369,0.736526946,0,153308,3048.619732,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.31,501,1,2,0,10800,2,369,0.736526946,0,114299,2660.683681,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.32,501,1,2,0,10800,2,369,0.736526946,0,122883,2857.484921,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.33,501,1,2,0,10800,2,369,0.736526946,0,94532,2252.081439,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.34,501,1,2,0,10800,2,369,0.736526946,0,96857,4119.095047,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.35,501,1,2,0,10800,2,369,0.736526946,0,100287,3881.986099,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.36,501,1,2,0,10800,2,369,0.736526946,0,81939,1860.965478,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.37,501,1,2,0,10800,2,369,0.736526946,0,161402,3647.009936,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.38,501,1,2,0,10800,2,369,0.736526946,0,118018,4222.722096,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.39,501,1,2,0,10800,2,369,0.736526946,0,157981,2960.865916,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.3,501,1,2,0,10800,2,369,0.736526946,0,159716,3946.477858,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.41,501,1,2,0,10800,2,369,0.736526946,0,147999,2583.01286,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.42,501,1,2,0,10800,2,369,0.736526946,0,77939,3470.818948,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.43,501,1,2,0,10800,2,369,0.736526946,0,72335,2030.529166,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
