approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train data,pe train pred,pe test data,pe test pred,pe cal data,pe cal pred,EOpp train data,EOpp train pred,EOpp test data,EOpp test pred,EOpp cal data,EOpp cal pred
FlowOCT,compas_enc.csv,CSP,0.01,3101,2,0,10800,2,2118,0.683005482,0,969,2613.537225,0.66882696,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.05,3101,2,0,10800,2,2118,0.683005482,0,1136,2746.462221,0.66882696,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.15,3101,2,0,10800,2,2128,0.686230248,0,1916,3301.634656,0.659753727,0.683246073,2,0.688888889,0.488888889,0.403949618,0.353159851,0.526595745,0.21987021,1,0.099502488,0.962962963,1,1,0.153846154,1.11E-16,0.168769716,1.11E-16,0.25,1.11E-16,0.163101604,0,0.378571429,0,0.481876333,0,0.251149425
FlowOCT,compas_enc.csv,CSP,0.1,3101,2,0,10800,2,2128,0.686230248,0,1475,3162.671713,0.659753727,0.683246073,2,0.688888889,0.488888889,0.403949618,0.353159851,0.526595745,0.21987021,1,0.099502488,0.962962963,1,1,0.153846154,1.11E-16,0.168769716,1.11E-16,0.25,1.11E-16,0.163101604,0,0.378571429,0,0.481876333,0,0.251149425
FlowOCT,compas_enc.csv,CSP,0.25,3101,2,0,10800,2,2128,0.686230248,0,5054,5402.219406,0.659753727,0.683246073,2,0.688888889,0.488888889,0.403949618,0.353159851,0.526595745,0.21987021,1,0.099502488,0.962962963,1,1,0.153846154,1.11E-16,0.168769716,1.11E-16,0.25,1.11E-16,0.163101604,0,0.378571429,0,0.481876333,0,0.251149425
FlowOCT,compas_enc.csv,CSP,0.2,3101,2,0,10800,2,2128,0.686230248,0,3473,2638.62561,0.659753727,0.683246073,2,0.688888889,0.488888889,0.403949618,0.353159851,0.526595745,0.21987021,1,0.099502488,0.962962963,1,1,0.153846154,1.11E-16,0.168769716,1.11E-16,0.25,1.11E-16,0.163101604,0,0.378571429,0,0.481876333,0,0.251149425
FlowOCT,compas_enc.csv,CSP,0.35,3101,2,0,10800,2,2259,0.728474686,0,2209,2814.875865,0.71419313,0.719240838,2,0.688888889,0.433333333,0.403949618,0.310126582,0.526595745,0.287234043,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.214511041,1.11E-16,0.25,1.11E-16,0.229946524,0,0.53038674,0,1,0,0.225108225
FlowOCT,compas_enc.csv,CSP,0.3,3101,2,0,10800,2,2259,0.728474686,0,2588,2465.746209,0.71419313,0.719240838,2,0.688888889,0.433333333,0.403949618,0.310126582,0.526595745,0.287234043,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.214511041,1.11E-16,0.25,1.11E-16,0.229946524,0,0.53038674,0,1,0,0.225108225
FlowOCT,compas_enc.csv,CSP,0.45,3101,2,0,10800,2,2265,0.730409545,0,2788,2386.657686,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,CSP,0.4,3101,2,0,10800,2,2265,0.730409545,0,3946,3495.019055,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,CSP,0.55,3101,2,0,10800,2,2265,0.730409545,0,3175,3703.561764,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,CSP,0.5,3101,2,0,10800,2,2265,0.730409545,0,5671,4842.081227,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,CSP,0.6,3101,2,0,10800,2,2265,0.730409545,0,4606,3722.486892,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.01,3101,2,0,10800,2,1723,0.555627217,0,4936,4968.407601,0.546338302,0.570026178,2,0.688888889,0.005772931,0.403949618,0.001239157,0.526595745,0.007751938,1,0.017751479,0.962962963,0.003690037,1,0.058823529,1.11E-16,0,1.11E-16,0,1.11E-16,0,0,0.00972973,0,0.002132196,0,0.022727273
FlowOCT,compas_enc.csv,EOdds,0.05,3101,2,0,10800,2,1758,0.566913899,0,10453,4682.665658,0.565132858,0.581151832,2,0.688888889,0.028864657,0.403949618,0.038413879,0.526595745,0.03461063,1,0.088757396,0.962962963,0.222222222,1,0.176470588,1.11E-16,0.010204082,1.11E-16,0.01183432,1.11E-16,0.013368984,0,0.045405405,0,0.142857143,0,0.068181818
FlowOCT,compas_enc.csv,EOdds,0.15,3101,2,0,10800,2,1853,0.597549178,0,8112,6787.690742,0.583927414,0.603403141,2,0.688888889,0.092366902,0.403949618,0.080545229,0.526595745,0.076637824,1,0.284023669,0.962962963,0.333333333,1,0.247011952,1.11E-16,0.017350158,1.11E-16,0.029585799,1.11E-16,0.021212121,0,0.143783784,0,0.214285714,0,0.126436782
FlowOCT,compas_enc.csv,EOdds,0.1,3101,2,0,10800,2,1811,0.58400516,0,8586,8646.322949,0.595593001,0.597513089,2,0.688888889,0.057087877,0.403949618,0.081784387,0.526595745,0.063040791,1,0.175542406,0.962962963,0.243542435,1,0.235294118,1.11E-16,0.014814815,1.11E-16,0.011494253,1.11E-16,0.013368984,0,0.094054054,0,0.142857143,0,0.105747126
FlowOCT,compas_enc.csv,EOdds,0.25,3101,2,0,10800,2,2124,0.684940342,0,4262,3109.100606,0.69669475,0.678010471,2,0.688888889,0.182967033,0.403949618,0.5,0.526595745,0.215815873,1,0.666666667,0.962962963,1,1,1,1.11E-16,0.189274448,1.11E-16,0.230769231,1.11E-16,0.25,0,0.230781373,0,1,0,0.295454545
FlowOCT,compas_enc.csv,EOdds,0.2,3101,2,0,10800,2,2117,0.682683005,0,3851,5929.548477,0.66882696,0.687172775,2,0.688888889,0.288888889,0.403949618,0.335811648,0.526595745,0.31025958,1,0.333333333,0.962962963,1,1,1,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.193370166,0,0.469083156,0,0.464367816
FlowOCT,compas_enc.csv,EOdds,0.35,3101,2,0,10800,2,2260,0.728797162,0,2902,4026.214843,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.3,3101,2,0,10800,2,2260,0.728797162,0,2290,2527.171026,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.45,3101,2,0,10800,2,2260,0.728797162,0,2307,2797.936883,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.4,3101,2,0,10800,2,2260,0.728797162,0,2951,3131.495175,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.55,3101,2,0,10800,2,2260,0.728797162,0,5794,5889.69571,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.5,3101,2,0,10800,2,2260,0.728797162,0,3137,3654.927169,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOdds,0.6,3101,2,0,10800,2,2260,0.728797162,0,3267,3450.473531,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.01,3101,2,0,10800,2,1723,0.555627217,0,6296,2261.153483,0.546338302,0.570026178,2,0.688888889,0.005772931,0.403949618,0.001239157,0.526595745,0.007751938,1,0.017751479,0.962962963,0.003690037,1,0.058823529,1.11E-16,0,1.11E-16,0,1.11E-16,0,0,0.00972973,0,0.002132196,0,0.022727273
FlowOCT,compas_enc.csv,EOpp,0.05,3101,2,0,10800,2,1758,0.566913899,0,6986,2132.298536,0.565132858,0.581151832,2,0.688888889,0.028864657,0.403949618,0.038413879,0.526595745,0.03461063,1,0.088757396,0.962962963,0.222222222,1,0.176470588,1.11E-16,0.010204082,1.11E-16,0.01183432,1.11E-16,0.013368984,0,0.045405405,0,0.142857143,0,0.068181818
FlowOCT,compas_enc.csv,EOpp,0.15,3101,2,0,10800,2,2129,0.686552725,0,2717,1321.629666,0.672067401,0.670157068,2,0.688888889,0.378946618,0.403949618,0.3,0.526595745,0.327410383,1,0.666666667,0.962962963,0.691275168,1,1,1.11E-16,0.30126183,1.11E-16,0.323076923,1.11E-16,0.301369863,0,0.119459459,0,0.555555556,0,0.363636364
FlowOCT,compas_enc.csv,EOpp,0.1,3101,2,0,10800,2,2003,0.645920671,0,4073,1544.860194,0.615683733,0.629581152,2,0.688888889,0.270401254,0.403949618,0.3,0.526595745,0.207354759,1,0.606965174,0.962962963,0.833333333,1,1,1.11E-16,0.358044164,1.11E-16,0.4,1.11E-16,0.342465753,0,0.1,0,0.583333333,0,0.416666667
FlowOCT,compas_enc.csv,EOpp,0.25,3101,2,0,10800,2,2170,0.699774266,0,2251,1145.458195,0.68632534,0.678010471,2,0.688888889,0.377777778,0.403949618,0.223577236,0.526595745,0.421508035,1,0.5,0.962962963,1,1,1,1.11E-16,0.260252366,1.11E-16,0.276923077,1.11E-16,0.246575342,0,0.25,0,0.583333333,0,0.75
FlowOCT,compas_enc.csv,EOpp,0.2,3101,2,0,10800,2,2129,0.686552725,0,2383,1125.49973,0.672067401,0.670157068,2,0.688888889,0.378946618,0.403949618,0.3,0.526595745,0.327410383,1,0.666666667,0.962962963,0.691275168,1,1,1.11E-16,0.30126183,1.11E-16,0.323076923,1.11E-16,0.301369863,0,0.119459459,0,0.555555556,0,0.363636364
FlowOCT,compas_enc.csv,EOpp,0.35,3101,2,0,10800,2,2260,0.728797162,0,1243,593.3445554,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.3,3101,2,0,10800,2,2260,0.728797162,0,2450,715.7491663,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.45,3101,2,0,10800,2,2260,0.728797162,0,3361,871.7414143,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.4,3101,2,0,10800,2,2260,0.728797162,0,2763,1245.351734,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.55,3101,2,0,10800,2,2260,0.728797162,0,2780,1062.018477,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.5,3101,2,0,10800,2,2260,0.728797162,0,1886,557.8019466,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,EOpp,0.6,3101,2,0,10800,2,2260,0.728797162,0,1541,828.8808799,0.732987686,0.727748691,2,0.688888889,0.488888889,0.403949618,0.38488228,0.526595745,0.428770087,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.3,0,1,0,0.492528736
FlowOCT,compas_enc.csv,None,1,3101,2,0,10800,2,2265,0.730409545,0,1469,254.5786405,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.01,3101,2,0,10800,2,1904,0.613995485,0,2753,1482.060107,0.613739469,0.626963351,2,0.688888889,0.111610006,0.403949618,0.110285006,0.526595745,0.101359703,1,0.343195266,0.962962963,0.328413284,1,0.411764706,1.11E-16,0.009463722,1.11E-16,0.014409222,1.11E-16,0.011764706,0,0.181621622,0,0.18336887,0,0.183908046
FlowOCT,compas_enc.csv,PE,0.05,3101,2,0,10800,2,1981,0.638826185,0,1877,1018.117536,0.635126377,0.638743455,2,0.688888889,0.4,0.403949618,0.164807931,0.526595745,0.145859085,1,0.666666667,0.962962963,0.555555556,1,0.529411765,1.11E-16,0.02962963,1.11E-16,0.032544379,1.11E-16,0.032085561,0,0.5,0,0.357142857,0,0.243678161
FlowOCT,compas_enc.csv,PE,0.15,3101,2,0,10800,2,2139,0.689777491,0,3382,1064.970826,0.677252106,0.689790576,2,0.688888889,0.544444444,0.403949618,0.309789343,0.526595745,0.283065513,1,0.5,0.962962963,1,1,1,1.11E-16,0.093059937,1.11E-16,0.25,1.11E-16,0.101604278,0,0.482044199,0,0.447761194,0,0.43908046
FlowOCT,compas_enc.csv,PE,0.1,3101,2,0,10800,2,2139,0.689777491,0,1499,1094.037068,0.677252106,0.689790576,2,0.688888889,0.544444444,0.403949618,0.309789343,0.526595745,0.283065513,1,0.5,0.962962963,1,1,1,1.11E-16,0.093059937,1.11E-16,0.25,1.11E-16,0.101604278,0,0.482044199,0,0.447761194,0,0.43908046
FlowOCT,compas_enc.csv,PE,0.25,3101,2,0,10800,2,2259,0.728474686,0,902,1265.622863,0.71419313,0.719240838,2,0.688888889,0.433333333,0.403949618,0.310126582,0.526595745,0.287234043,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.214511041,1.11E-16,0.25,1.11E-16,0.229946524,0,0.53038674,0,1,0,0.225108225
FlowOCT,compas_enc.csv,PE,0.2,3101,2,0,10800,2,2139,0.689777491,0,3105,1483.205369,0.677252106,0.689790576,2,0.688888889,0.544444444,0.403949618,0.309789343,0.526595745,0.283065513,1,0.5,0.962962963,1,1,1,1.11E-16,0.093059937,1.11E-16,0.25,1.11E-16,0.101604278,0,0.482044199,0,0.447761194,0,0.43908046
FlowOCT,compas_enc.csv,PE,0.35,3101,2,0,10800,2,2265,0.730409545,0,1693,1529.013578,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.3,3101,2,0,10800,2,2265,0.730409545,0,1411,1233.554889,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.45,3101,2,0,10800,2,2265,0.730409545,0,1342,1464.782244,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.4,3101,2,0,10800,2,2265,0.730409545,0,1582,1366.471947,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.55,3101,2,0,10800,2,2265,0.730409545,0,1626,1425.417654,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.5,3101,2,0,10800,2,2265,0.730409545,0,1622,1663.578719,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,PE,0.6,3101,2,0,10800,2,2265,0.730409545,0,1884,1529.418998,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,SP,0.01,3101,2,0,10800,9,1734,0.55917446,52.47981546,4376,10800.55928,0.552819183,0.571335079,2,0.688888889,0.008338679,0.403949618,0.012658228,0.526595745,0.00618047,1,0.047619048,0.962962963,0.111111111,1,0.019920319,1.11E-16,0,1.11E-16,0,1.11E-16,0,0,0.022099448,0,0.071428571,0,0.011494253
FlowOCT,compas_enc.csv,SP,0.05,3101,2,0,10800,9,1791,0.577555627,51.20044668,4701,10800.22593,0.583279326,0.594240838,2,0.688888889,0.042976267,0.403949618,0.057001239,0.526595745,0.04697157,1,0.132149901,0.962962963,0.222222222,1,0.235294118,1.11E-16,0.001577287,1.11E-16,0,1.11E-16,0.002673797,0,0.071351351,0,0.142857143,0,0.090909091
FlowOCT,compas_enc.csv,SP,0.15,3101,2,0,10800,2,1993,0.642695905,0,10486,7861.898135,0.664938432,0.647905759,2,0.688888889,0.1107248,0.403949618,0.5,0.526595745,0.181718579,1,0.391304348,0.962962963,1,1,1,1.11E-16,0.1875,1.11E-16,0.201183432,1.11E-16,0.25,0,0.378571429,0,1,0,0.25
FlowOCT,compas_enc.csv,SP,0.1,3101,2,0,10800,2,1959,0.631731699,0,6634,8476.113106,0.646791964,0.634816754,2,0.688888889,0.092304638,0.403949618,0.5,0.526595745,0.161535004,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.1875,1.11E-16,0.198224852,1.11E-16,0.25,0,0.378571429,0,1,0,0.227272727
FlowOCT,compas_enc.csv,SP,0.25,3101,2,0,10800,2,2212,0.713318284,0,4280,7988.015567,0.711600778,0.713350785,2,0.688888889,0.215631439,0.403949618,0.347707559,0.526595745,0.252452463,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.346153846,1.11E-16,0.334224599,0,0.5,0,1,0,0.196551724
FlowOCT,compas_enc.csv,SP,0.2,3101,2,0,10800,9,2124,0.684940342,39.12429379,2603,10800.18856,0.69669475,0.678010471,2,0.688888889,0.182967033,0.403949618,0.5,0.526595745,0.215815873,1,0.666666667,0.962962963,1,1,1,1.11E-16,0.189274448,1.11E-16,0.230769231,1.11E-16,0.25,0,0.230781373,0,1,0,0.295454545
FlowOCT,compas_enc.csv,SP,0.35,3101,2,0,10800,2,2258,0.728152209,0,6467,4857.461438,0.732987686,0.727748691,2,0.688888889,0.28040293,0.403949618,0.38488228,0.526595745,0.277174342,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.428176796,0,1,0,0.242528736
FlowOCT,compas_enc.csv,SP,0.3,3101,2,0,10800,2,2258,0.728152209,0,4457,5173.05316,0.732987686,0.727748691,2,0.688888889,0.28040293,0.403949618,0.38488228,0.526595745,0.277174342,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.428176796,0,1,0,0.242528736
FlowOCT,compas_enc.csv,SP,0.45,3101,2,0,10800,2,2259,0.728474686,0,5411,8123.682505,0.71419313,0.719240838,2,0.688888889,0.433333333,0.403949618,0.310126582,0.526595745,0.287234043,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.214511041,1.11E-16,0.25,1.11E-16,0.229946524,0,0.53038674,0,1,0,0.225108225
FlowOCT,compas_enc.csv,SP,0.4,3101,2,0,10800,2,2258,0.728152209,0,6192,6523.977165,0.732987686,0.727748691,2,0.688888889,0.28040293,0.403949618,0.38488228,0.526595745,0.277174342,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.428176796,0,1,0,0.242528736
FlowOCT,compas_enc.csv,SP,0.55,3101,2,0,10800,2,2265,0.730409545,0,3270,4289.502583,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,SP,0.5,3101,2,0,10800,2,2265,0.730409545,0,6335,5566.742613,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,SP,0.6,3101,2,0,10800,2,2265,0.730409545,0,5275,4614.817439,0.725858717,0.72447644,2,0.688888889,0.452140078,0.403949618,0.462931061,0.526595745,0.437491017,1,0.379807692,0.962962963,1,1,1,1.11E-16,0.299684543,1.11E-16,0.349112426,1.11E-16,0.334224599,0,0.62295082,0,1,0,0.492528736
FlowOCT,compas_enc.csv,CSP,0.01,3101,3,0,10800,9,2118,0.683005482,1.180358829,8,10800.1979,0.66882696,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.05,3101,3,0,10800,9,2118,0.683005482,11.56751653,43,10801.08493,0.66882696,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.15,3101,3,0,10800,9,2118,0.683005482,25.82625118,27,10801.27275,0.66882696,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.1,3101,3,0,10800,9,2120,0.683650435,23.44339623,68,10800.27476,0.667530784,0.687827225,2,0.688888889,0.488888889,0.403949618,0.335811648,0.526595745,0.203876601,1,0.086956522,0.962962963,1,1,0,1.11E-16,0.134069401,1.11E-16,0.25,1.11E-16,0.131016043,0,0.443370166,0,0.469083156,0,0.214367816
FlowOCT,compas_enc.csv,CSP,0.25,3101,3,0,10800,9,2168,0.699129313,37.5,165,10800.67262,0.681140635,0.696989529,2,0.688888889,0.488888889,0.403949618,0.380421314,0.526595745,0.223578492,1,0.217391304,0.962962963,1,1,0.1,1.11E-16,0.162460568,1.11E-16,0.25,1.11E-16,0.160427807,0,0.379834254,0,0.511727079,0,0.260344828
FlowOCT,compas_enc.csv,CSP,0.2,3101,3,0,10800,9,2122,0.684295389,38.21866164,167,10801.2949,0.669475049,0.691099476,2,0.688888889,0.488888889,0.403949618,0.304832714,0.526595745,0.17544644,1,0.142857143,0.962962963,1,1,0.117647059,1.11E-16,0.108832808,1.11E-16,0.25,1.11E-16,0.096256684,0,0.470994475,0,0.437100213,0,0.19137931
FlowOCT,compas_enc.csv,CSP,0.35,3101,3,0,10800,9,2276,0.733956788,33.30404218,170,10800.90139,0.719377835,0.72382199,2,0.688888889,0.433333333,0.403949618,0.310126582,0.526595745,0.287234043,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.192429022,1.11E-16,0.25,1.11E-16,0.205882353,0,0.544198895,0,1,0,0.231601732
FlowOCT,compas_enc.csv,CSP,0.3,3101,3,0,10800,9,2275,0.733634312,32.48351648,3319,10800.35517,0.715489307,0.721204188,2,0.688888889,0.433333333,0.403949618,0.360759494,0.526595745,0.29787234,1,0.273563218,0.962962963,1,1,1,1.11E-16,0.214511041,1.11E-16,0.25,1.11E-16,0.229946524,0,0.524861878,0,1,0,0.238095238
